             ET TOOLBOX REACH SUMMARY

      Summary for: URGWOM Reach 7 (San Acacia to San Marcial gage)    

      Vegetation classification: IKONOS 2000 + USU 2001          (Except open water)

      ET TOOLBOX classes (ag. + rip. + open water + urb.):    38655.2 acres

          (Daily URGWOM Water Use = Daily Consumptive Use Total - Rain)

"      Note:  Final values are subject to change with updated weather data, which could occur multiple times during periods of local "
             weather station data feed instability.

             --------------- Daily Consumptive Use ---------------    Daily    ----- Daily URGWOM Water Use ----    Total URGWOM Water    ----- Daily Flow Difference -----
    2011   F  Total   Agriculture    Riparian   Open Water   Urban    Rain      Total    5-Day Avg.  10-Day Avg.    Use To-Date Since      Total    5-Day Avg.  10-Day Avg.
" Month Day M   CFS         CFS          CFS         CFS       CFS      CFS       CFS         CFS          CFS       Jan.  1, 2011 AC-FT     CFS         CFS          CFS"
 ----- --- - ------   -----------    --------   ----------   ------   -----    -------   ----------  -----------    -------------------   -------   ----------  -----------
  Sep. 14     117.1        53.2         51.7        11.8       0.4   371.3     -254.2       -62.7       -101.2           75808.5           None        None         None
  Sep. 13     148.2        68.2         65.0        14.5       0.5   272.7     -124.6       -34.4        -60.1           76311.9           None        None         None
  Sep. 12     138.8        64.1         61.1        13.2       0.4    81.2       57.6        -8.0        -62.0           76558.6           None        None         None
  Sep. 11     146.7        67.2         65.4        13.7       0.4   148.6       -1.9      -130.3        -54.7           76444.5           None        None         None
  Sep. 10     109.4        49.1         49.9        10.2       0.3   100.1        9.4      -170.0        -54.7           76448.2           None        None         None
  Sep.  9     151.9        69.7         68.0        13.8       0.4   264.6     -112.8      -139.6        -67.5           76429.6           None        None         None
  Sep.  8     182.8        84.2         81.2        16.8       0.6   175.0        7.9       -85.7        -44.6           76652.9           None        None         None
  Sep.  7     184.2        82.4         84.4        16.9       0.5   738.4     -554.3      -116.1        -23.9           76637.3           None        None         None
  Sep.  6     158.2        71.8         71.9        14.1       0.4   358.5     -200.3        20.9         47.0           77734.8           None        None         None
  Sep.  5     161.5        71.9         75.3        13.9       0.4     0.0      161.5        60.6         80.8           78131.3           None        None         None
