             ET TOOLBOX REACH SUMMARY

      Summary for: URGWOM Reach 7 (San Acacia to San Marcial gage)    

      Vegetation classification: IKONOS 2000 + USU 2001          (Except open water)

      ET TOOLBOX classes (ag. + rip. + open water + urb.):    38655.2 acres

          (Daily URGWOM Water Use = Daily Consumptive Use Total - Rain)

"      Note:  Final values are subject to change with updated weather data, which could occur multiple times during periods of local "
             weather station data feed instability.

             --------------- Daily Consumptive Use ---------------    Daily    ----- Daily URGWOM Water Use ----    Total URGWOM Water    ----- Daily Flow Difference -----
    2009   F  Total   Agriculture    Riparian   Open Water   Urban    Rain      Total    5-Day Avg.  10-Day Avg.    Use To-Date Since      Total    5-Day Avg.  10-Day Avg.
" Month Day M   CFS         CFS          CFS         CFS       CFS      CFS       CFS         CFS          CFS       Jan.  1, 2009 AC-FT     CFS         CFS          CFS"
 ----- --- - ------   -----------    --------   ----------   ------   -----    -------   ----------  -----------    -------------------   -------   ----------  -----------
  Aug. 25     246.4        89.4        142.2        14.5       0.3   568.2     -321.8        84.6        294.7           99886.6           None        None         None
  Aug. 24     283.3       105.3        161.1        16.5       0.3   615.2     -331.9       257.9        376.1          100523.8           None        None         None
  Aug. 23     346.2       128.7        196.9        20.1       0.4   221.9      124.2       431.1        422.0          101180.9           None        None         None
  Aug. 22     471.2       189.9        251.5        28.9       0.8     0.0      471.2       498.3        424.7          100935.0           None        None         None
  Aug. 21     481.2       193.5        257.4        29.4       0.8     0.0      481.2       500.7        425.2          100002.0           None        None         None
  Aug. 20     552.0       225.0        292.8        33.2       0.9     7.3      544.7       504.8        434.1           99049.2           None        None         None
  Aug. 19     534.2       216.7        284.4        32.2       0.9     0.0      534.2       494.4        428.9           97970.7           None        None         None
  Aug. 18     477.4       191.0        257.4        28.1       0.8    17.5      459.9       413.0        427.8           96912.9           None        None         None
  Aug. 17     508.2       202.9        274.7        29.8       0.8    24.8      483.3       351.2        438.0           96002.3           None        None         None
  Aug. 16     502.0       204.5        267.0        29.6       0.8     0.0      502.0       349.8        442.6           95045.3           None        None         None
  Aug. 15     492.3       202.4        260.2        28.8       0.8     0.0      492.3       363.3        392.2           94051.3           None        None         None
  Aug. 14     365.9       145.7        198.4        21.1       0.6   238.6      127.3       363.5        399.9           93076.5           None        None         None
  Aug. 13     407.4       161.1        222.6        23.1       0.6   256.5      150.8       442.6        441.8           92824.4           None        None         None
  Aug. 12     517.8       214.5        272.6        29.9       0.8    41.4      476.5       524.8        480.6           92525.9           None        None         None
