"Date","Isleta_mean_daily_div_cfs","SanAcacia_mean_daily_div_cfs","MeanPERCN","MeanCHICN","MeanBELCN","MeanCHACN","MeanCACCN"
2006-06-17,342.875,NA,NA,47.75,250.458333333333,19.6666666666667,25
2006-06-18,NA,NA,NA,NA,NA,NA,NA
2006-06-19,331.791666666667,NA,NA,45.375,250.166666666667,11.25,25
2006-06-20,333.395833333333,NA,NA,45.4791666666667,250.645833333333,12.2708333333333,25
2006-06-21,332,NA,NA,45.75,250.208333333333,11.0416666666667,25
2006-06-22,329.020833333333,NA,NA,44.2291666666667,249.520833333333,10.2708333333333,25
2006-06-23,335.75,NA,NA,46.6875,250.729166666667,13.3333333333333,25
2006-06-24,332.6875,NA,NA,46.75,249.979166666667,10.9583333333333,25
2006-06-25,412.041666666667,NA,NA,46.1041666666667,250.166666666667,90.7708333333333,25
2006-06-26,331.104166666667,NA,NA,45.8958333333333,237.729166666667,22.4791666666667,25
2006-06-27,224.916666666667,NA,NA,47.0833333333333,150.354166666667,2.47916666666667,25
2006-06-28,219.520833333333,NA,NA,41.5625,151.083333333333,1.875,25
2006-06-29,258.583333333333,NA,NA,29.1041666666667,203.416666666667,1.0625,25
2006-06-30,284.3125,NA,NA,28.5,229.8125,1,25
2006-07-01,NA,NA,NA,NA,NA,NA,NA
2006-07-02,NA,NA,NA,NA,NA,NA,NA
2006-07-03,313.458333333333,NA,NA,44.7083333333333,229.875,13.875,25
2006-07-04,315.8125,NA,NA,43.3333333333333,229.916666666667,17.5625,25
2006-07-05,274.25,NA,NA,39.1666666666667,186.5,23.5833333333333,25
2006-07-06,271.854166666667,NA,NA,32.7708333333333,190.270833333333,23.8125,25
2006-07-07,246.166666666667,NA,NA,52.3958333333333,159.854166666667,8.91666666666667,25
2006-07-08,NA,NA,NA,NA,NA,NA,NA
2006-07-09,NA,NA,NA,NA,NA,NA,NA
2006-07-10,226.875,NA,NA,1,199.875,1,25
2006-07-11,227.208333333333,NA,NA,1,200.208333333333,1,25
2006-07-12,227.208333333333,NA,NA,1,200.208333333333,1,25
2006-07-13,241.270833333333,NA,NA,1,214.270833333333,1,25
2006-07-14,269.958333333333,NA,NA,1,237.1875,6.77083333333333,25
2006-07-15,NA,NA,NA,NA,NA,NA,NA
2006-07-16,282.666666666667,NA,NA,1,242.75,13.9166666666667,25
2006-07-17,300.5,NA,NA,16.1458333333333,241.291666666667,18.0625,25
2006-07-18,315.166666666667,NA,NA,38.1875,227.6875,24.2916666666667,25
2006-07-19,318.208333333333,NA,NA,43.875,226.458333333333,22.875,25
2006-07-20,329.4375,NA,NA,62.0208333333333,221.5625,20.8541666666667,25
2006-07-21,313.104166666667,NA,NA,67.7083333333333,199.625,20.7708333333333,25
2006-07-22,284.083333333333,NA,NA,69.5208333333333,171.208333333333,18.3541666666667,25
2006-07-23,334.5,NA,NA,71.4375,222.666666666667,15.3958333333333,25
2006-07-24,354.270833333333,NA,NA,79.1041666666667,245.5,4.66666666666667,25
2006-07-25,NA,NA,NA,NA,NA,NA,NA
2006-07-26,357.208333333333,NA,NA,70.7708333333333,251.583333333333,9.85416666666667,25
2006-07-27,327.875,NA,NA,50.0208333333333,248.166666666667,4.6875,25
2006-07-28,293.145833333333,NA,NA,39.375,206.458333333333,22.3125,25
2006-07-29,155.916666666667,NA,NA,1,100.020833333333,29.8958333333333,25
2006-07-30,119.854166666667,NA,NA,1.02083333333333,65.7708333333333,28.0625,25
2006-07-31,116.395833333333,NA,NA,20.1458333333333,69.3333333333333,1.91666666666667,25
2006-08-01,NA,NA,NA,NA,NA,NA,NA
2006-08-02,NA,NA,NA,NA,NA,NA,NA
2006-08-03,NA,NA,NA,NA,NA,NA,NA
2006-08-04,NA,NA,NA,NA,NA,NA,NA
2006-08-05,NA,NA,NA,NA,NA,NA,NA
2006-08-06,NA,NA,NA,NA,NA,NA,NA
2006-08-07,NA,NA,NA,NA,NA,NA,NA
2006-08-08,NA,NA,NA,NA,NA,NA,NA
2006-08-09,NA,NA,NA,NA,NA,NA,NA
2006-08-10,NA,NA,NA,NA,NA,NA,NA
2006-08-11,NA,NA,NA,NA,NA,NA,NA
2006-08-12,NA,NA,NA,NA,NA,NA,NA
2006-08-13,NA,NA,NA,NA,NA,NA,NA
2006-08-14,NA,NA,NA,NA,NA,NA,NA
2006-08-15,NA,NA,NA,NA,NA,NA,NA
2006-08-16,NA,NA,NA,NA,NA,NA,NA
2006-08-17,764.6875,NA,NA,19,719.6875,1,25
2006-08-18,258.4375,NA,NA,19,213.4375,1,25
2006-08-19,NA,NA,NA,NA,NA,NA,NA
2006-08-20,NA,NA,NA,NA,NA,NA,NA
2006-08-21,124.354166666667,NA,30.8541666666667,18,49.5,1,25
2006-08-22,142.375,NA,49.8958333333333,16.9166666666667,49.5625,1,25
2006-08-23,228.229166666667,NA,61.1041666666667,9.75,130.875,1.5,25
2006-08-24,279.875,NA,75.7708333333333,4.58333333333333,173.520833333333,1,25
2006-08-25,251.5,NA,75.4375,6.27083333333333,137.416666666667,7.375,25
2006-08-26,242.5625,NA,74.625,7.3125,124.708333333333,10.9166666666667,25
2006-08-27,238.104166666667,NA,74.6875,8.6875,124.645833333333,5.08333333333333,25
2006-08-28,NA,NA,NA,NA,NA,NA,NA
2006-08-29,NA,NA,NA,NA,NA,NA,NA
2006-08-30,357.5,NA,132.416666666667,6.85416666666667,162.416666666667,31.3333333333333,24.4791666666667
2006-08-31,NA,NA,NA,NA,NA,NA,NA
2006-09-01,NA,NA,NA,NA,NA,NA,NA
2006-09-02,362.083333333333,NA,132.4375,7,165.645833333333,32,25
2006-09-03,343.604166666667,NA,119.916666666667,7,159.6875,32,25
2006-09-04,354.583333333333,NA,119.104166666667,7,171.479166666667,32,25
2006-09-05,381.479166666667,NA,117.895833333333,7,199.583333333333,32,25
2006-09-06,NA,NA,NA,NA,NA,NA,NA
2006-09-07,NA,NA,NA,NA,NA,NA,NA
2006-09-08,369.166666666667,NA,145.395833333333,43.1458333333333,124.3125,31.3125,25
2006-09-09,NA,NA,NA,NA,NA,NA,NA
2006-09-10,NA,NA,NA,NA,NA,NA,NA
2006-09-11,NA,NA,NA,NA,NA,NA,NA
2006-09-12,273,NA,68.4166666666667,32.6041666666667,139.895833333333,7.08333333333333,25
2006-09-13,386.104166666667,NA,149.3125,41.375,159.0625,11.3541666666667,25
2006-09-14,NA,NA,NA,NA,NA,NA,NA
2006-09-15,381.416666666667,NA,114.958333333333,47.75,175.854166666667,17.8541666666667,25
2006-09-16,363.5625,NA,97.8125,41.1458333333333,179.4375,20.1666666666667,25
2006-09-17,360.770833333333,NA,97.0833333333333,40.9166666666667,179.854166666667,17.9166666666667,25
2006-09-18,361.291666666667,NA,94.2916666666667,40.2291666666667,179.770833333333,22,25
2006-09-19,338,NA,92,39.7291666666667,155.416666666667,25.8541666666667,25
2006-09-20,373.1875,NA,124.708333333333,54.1041666666667,140.479166666667,28.8958333333333,25
2006-09-21,457.166666666667,NA,158.4375,62.4166666666667,182.479166666667,28.8333333333333,25
2006-09-22,449.229166666667,NA,155.854166666667,47,210.104166666667,11.2708333333333,25
2006-09-23,448,NA,159.604166666667,43.0208333333333,208.895833333333,11.4791666666667,25
2006-09-24,445.375,NA,149.145833333333,48.5833333333333,201.854166666667,20.7916666666667,25
2006-09-25,431.708333333333,NA,159.0625,44.3125,185.145833333333,18.1875,25
2006-09-26,406.1875,NA,159.833333333333,57.6666666666667,153.6875,10,25
2006-09-27,450.75,NA,153.208333333333,61.0625,195.916666666667,15.5625,25
2006-09-28,443.104166666667,NA,141.020833333333,59.2291666666667,202.333333333333,15.5208333333333,25
2006-09-29,431.854166666667,NA,137.104166666667,43.0833333333333,199.854166666667,26.8125,25
2006-09-30,420.958333333333,NA,141.083333333333,43.9583333333333,201.125,9.79166666666667,25
2006-10-01,418.5,NA,139.875,44.125,199.25,10.25,25
2006-10-02,420.1875,NA,134.791666666667,40.6875,193.354166666667,26.3541666666667,25
2006-10-03,390.916666666667,NA,115.8125,37.8541666666667,177.5625,34.6875,25
2006-10-04,342.5625,NA,109.25,41.8541666666667,141.270833333333,25.1875,25
2006-10-05,317.979166666667,NA,113.1875,41.5416666666667,123.8125,14.4375,25
2006-10-06,333.854166666667,NA,113.1875,42.375,139.729166666667,13.5625,25
2006-10-07,341.4375,NA,100.916666666667,44.1458333333333,162.375,9,25
2006-10-08,371.791666666667,NA,100.041666666667,53.9166666666667,183.833333333333,9,25
2006-10-09,193.354166666667,NA,63.8958333333333,24.5625,72.9791666666667,6.91666666666667,25
2006-10-10,145.854166666667,NA,49.5625,17.5416666666667,49.9375,3.8125,25
2006-10-11,126.104166666667,NA,38.125,10.7916666666667,49.1458333333333,3.04166666666667,25
2006-10-12,81.3333333333333,NA,1.39583333333333,2,50.1875,2.75,25
2006-10-13,79.0625,NA,0,2,49.5416666666667,2.52083333333333,25
2006-10-14,78.7083333333333,NA,0,2,49.3333333333333,2.375,25
2006-10-15,79.1041666666667,NA,0,2,50.1041666666667,2,25
2006-10-16,219.479166666667,NA,62.4166666666667,18.9791666666667,111.083333333333,2,25
2006-10-17,301.0625,NA,83.25,39.7291666666667,150.958333333333,2.125,25
2006-10-18,292.8125,NA,84.625,38.9791666666667,141.354166666667,2.85416666666667,25
2006-10-19,282.25,NA,85.1458333333333,39,130.104166666667,3,25
2006-10-20,302.479166666667,NA,108.833333333333,35.5833333333333,130.0625,3,25
2006-10-21,308.895833333333,NA,132.229166666667,30.5416666666667,115.791666666667,5.33333333333333,25
2006-10-22,278.75,NA,148.104166666667,29.3958333333333,74.6041666666667,1.64583333333333,25
2006-10-23,438.208333333333,NA,207.875,44.5,158.833333333333,2,25
2006-10-24,472.5,NA,189.1875,54.2708333333333,202.041666666667,2,25
2006-10-25,NA,NA,NA,NA,NA,NA,NA
2006-10-26,572.5625,NA,199.041666666667,57.1666666666667,280.729166666667,10.625,25
2006-10-27,478.104166666667,NA,172.666666666667,44.2291666666667,234.4375,1.77083333333333,25
2006-10-28,326.25,NA,129.5,22,148.75,1,25
2006-10-29,NA,NA,NA,NA,NA,NA,NA
2006-10-30,318.479166666667,NA,125.25,22.3125,144.6875,1.22916666666667,25
2006-10-31,194.979166666667,NA,58.0625,22.2708333333333,87.6458333333333,2,25
2006-11-01,58.1458333333333,NA,6.6875,4.70833333333333,9.375,19.25,18.125
2006-11-02,27.4375,NA,0,2.4375,0,10,15
2006-11-03,NA,NA,NA,NA,NA,NA,NA
2006-11-04,36.5416666666667,NA,0,2,0,19.5416666666667,15
2006-11-05,19.5833333333333,NA,0.208333333333333,2,0,2.375,15
2006-11-06,19.3333333333333,NA,0,2,0,2.33333333333333,15
2006-11-07,20.0833333333333,NA,0.645833333333333,2,0,2.4375,15
2006-11-08,20,NA,0,2,0,3,15
2006-11-09,24.5625,NA,4.85416666666667,2,0,2.70833333333333,15
2006-11-10,NA,NA,NA,NA,NA,NA,NA
2006-11-11,18.1458333333333,NA,0,2,0,1.14583333333333,15
2006-11-12,20.0208333333333,NA,0,4.02083333333333,0,1,15
2006-11-13,45.125,NA,2.10416666666667,10.125,0,17.8958333333333,15
2006-11-14,33.75,NA,1.3125,14.6875,0,2.75,15
2006-11-15,274.520833333333,NA,220.666666666667,9.08333333333333,33.9166666666667,1.16666666666667,9.6875
2006-11-16,0,NA,0,0,0,0,0
2006-11-17,0,3923.125,0,0,0,0,0
2006-11-18,0,3461.66666666667,0,0,0,0,0
2006-11-19,0,3772.29166666667,0,0,0,0,0
2006-11-20,0,4097.29166666667,0,0,0,0,0
2006-11-21,0,3899.16666666667,0,0,0,0,0
2006-11-22,0,3927.5,0,0,0,0,0
2006-11-23,0,3745.41666666667,0,0,0,0,0
2006-11-24,0,3851.875,0,0,0,0,0
2006-11-25,0,3791.66666666667,0,0,0,0,0
2006-11-26,0,3456.04166666667,0,0,0,0,0
2006-11-27,0,3307.70833333333,0,0,0,0,0
2006-11-28,0,NA,0,0,0,0,0
2006-11-29,0,2458.33333333333,0,0,0,0,0
2006-11-30,0,1734.375,0,0,0,0,0
2006-12-01,0,1586.45833333333,0,0,0,0,0
2006-12-02,0,1446.45833333333,0,0,0,0,0
2006-12-03,0,1378.95833333333,0,0,0,0,0
2006-12-04,0,1205.20833333333,0,0,0,0,0
2006-12-05,0,1055.79166666667,0,0,0,0,0
2006-12-06,0,1033.52083333333,0,0,0,0,0
2006-12-07,0,1018.85416666667,0,0,0,0,0
2006-12-08,0,963.416666666667,0,0,0,0,0
2006-12-09,0,972.5625,0,0,0,0,0
2006-12-10,0,954.333333333333,0,0,0,0,0
2006-12-11,0,1051.95833333333,0,0,0,0,0
2006-12-12,NA,952.145833333333,NA,NA,NA,NA,NA
2006-12-13,NA,940.833333333333,NA,NA,NA,NA,NA
2006-12-14,NA,NA,NA,NA,NA,NA,NA
2006-12-15,0,984.375,0,0,0,0,0
2006-12-16,0,994.875,0,0,0,0,0
2006-12-17,0,1047.5625,0,0,0,0,0
2006-12-18,NA,1027.1875,NA,NA,NA,NA,NA
2006-12-19,NA,1016.66666666667,NA,NA,NA,NA,NA
2006-12-20,0,876.125,0,0,0,0,0
2006-12-21,0,810.916666666667,0,0,0,0,0
2006-12-22,0,748.291666666667,0,0,0,0,0
2006-12-23,0,693.520833333333,0,0,0,0,0
2006-12-24,0,660.604166666667,0,0,0,0,0
2006-12-25,0,588.541666666667,0,0,0,0,0
2006-12-26,0,580.541666666667,0,0,0,0,0
2006-12-27,0,571.895833333333,0,0,0,0,0
2006-12-28,0,533.9375,0,0,0,0,0
2006-12-29,0,354.3125,0,0,0,0,0
2006-12-30,NA,323.791666666667,NA,NA,NA,NA,NA
2006-12-31,NA,367.034482758621,NA,NA,NA,NA,NA
2007-01-01,NA,NA,NA,NA,NA,NA,NA
2007-01-02,NA,NA,NA,NA,NA,NA,NA
2007-01-03,NA,NA,NA,NA,NA,NA,NA
2007-01-04,NA,NA,NA,NA,NA,NA,NA
2007-01-05,NA,NA,NA,NA,NA,NA,NA
2007-01-06,NA,NA,NA,NA,NA,NA,NA
2007-01-07,NA,NA,NA,NA,NA,NA,NA
2007-01-08,NA,NA,NA,NA,NA,NA,NA
2007-01-09,NA,NA,NA,NA,NA,NA,NA
2007-01-10,NA,NA,NA,NA,NA,NA,NA
2007-01-11,0,NA,NA,NA,0,NA,0
2007-01-12,0,NA,NA,NA,0,NA,0
2007-01-13,0,NA,NA,NA,0,NA,0
2007-01-14,NA,NA,NA,NA,NA,NA,NA
2007-01-15,NA,NA,NA,NA,NA,NA,NA
2007-01-16,NA,NA,NA,NA,NA,NA,NA
2007-01-17,0,NA,NA,NA,0,NA,0
2007-01-18,NA,NA,NA,NA,NA,NA,NA
2007-01-19,0,NA,NA,NA,0,NA,0
2007-01-20,0,NA,NA,NA,0,NA,0
2007-01-21,0,NA,NA,NA,0,NA,0
2007-01-22,0,NA,NA,NA,0,NA,0
2007-01-23,0,NA,NA,NA,0,NA,0
2007-01-24,0,NA,NA,NA,0,NA,0
2007-01-25,0,NA,NA,NA,0,NA,0
2007-01-26,NA,NA,NA,NA,NA,NA,NA
2007-01-27,0,NA,NA,NA,0,NA,0
2007-01-28,0,NA,NA,NA,0,NA,0
2007-01-29,0,NA,NA,NA,0,NA,0
2007-01-30,0,NA,NA,NA,0,NA,0
2007-01-31,0,NA,NA,NA,0,NA,0
2007-02-01,0,NA,NA,NA,0,NA,0
2007-02-02,0,NA,NA,NA,0,NA,0
2007-02-03,0,NA,NA,NA,0,NA,0
2007-02-04,0,NA,NA,NA,0,NA,0
2007-02-05,0,NA,NA,NA,0,NA,0
2007-02-06,0,NA,NA,NA,0,NA,0
2007-02-07,0,NA,NA,NA,0,NA,0
2007-02-08,0,NA,NA,NA,0,NA,0
2007-02-09,0,NA,NA,NA,0,NA,0
2007-02-10,0,NA,NA,NA,0,NA,0
2007-02-11,0,NA,NA,NA,0,NA,0
2007-02-12,0,NA,NA,NA,0,NA,0
2007-02-13,0,NA,NA,NA,0,NA,0
2007-02-14,0,NA,NA,NA,0,NA,0
2007-02-15,NA,NA,NA,NA,NA,NA,NA
2007-02-16,0,NA,NA,NA,0,NA,0
2007-02-17,0,NA,NA,NA,0,NA,0
2007-02-18,0,NA,NA,NA,0,NA,0
2007-02-19,0,NA,NA,NA,0,NA,0
2007-02-20,0,NA,NA,NA,0,NA,0
2007-02-21,0,NA,NA,NA,0,NA,0
2007-02-22,0,NA,NA,NA,0,NA,0
2007-02-23,0,NA,NA,NA,0,NA,0
2007-02-24,0,NA,NA,NA,0,NA,0
2007-02-25,0,NA,NA,NA,0,NA,0
2007-02-26,0,NA,NA,NA,0,NA,0
2007-02-27,68.5208333333333,NA,NA,NA,68.5208333333333,NA,0
2007-02-28,NA,NA,NA,NA,NA,NA,NA
2007-03-01,NA,NA,NA,NA,NA,NA,NA
2007-03-02,49.6875,NA,NA,NA,49.6875,NA,0
2007-03-03,50.1666666666667,NA,NA,NA,50.1666666666667,NA,0
2007-03-04,105.979166666667,NA,NA,NA,105.979166666667,NA,0
2007-03-05,139.9375,NA,NA,NA,139.9375,NA,0
2007-03-06,139.5,NA,NA,NA,139.5,NA,0
2007-03-07,139.541666666667,NA,NA,NA,139.541666666667,NA,0
2007-03-08,140.3125,NA,NA,NA,140.3125,NA,0
2007-03-09,139.5,NA,NA,NA,139.5,NA,0
2007-03-10,140,NA,NA,NA,140,NA,0
2007-03-11,NA,NA,NA,NA,NA,NA,NA
2007-03-12,NA,NA,NA,NA,NA,NA,NA
2007-03-13,150.979166666667,NA,NA,NA,150.979166666667,NA,0
2007-03-14,174.958333333333,NA,NA,NA,174.958333333333,NA,0
2007-03-15,NA,NA,NA,NA,NA,NA,NA
2007-03-16,207.708333333333,NA,NA,NA,192.604166666667,NA,15.1041666666667
2007-03-17,205.5625,NA,NA,NA,180.5625,NA,25
2007-03-18,211.458333333333,NA,NA,NA,186.458333333333,NA,25
2007-03-19,204.520833333333,NA,NA,NA,179.520833333333,NA,25
2007-03-20,194.770833333333,NA,NA,NA,169.770833333333,NA,25
2007-03-21,194.333333333333,NA,NA,NA,169.333333333333,NA,25
2007-03-22,185.145833333333,NA,NA,NA,160.145833333333,NA,25
2007-03-23,166.3125,NA,NA,NA,141.3125,NA,25
2007-03-24,144.854166666667,NA,NA,NA,119.854166666667,NA,25
2007-03-25,175.6875,NA,NA,NA,150.6875,NA,25
2007-03-26,205.25,NA,NA,NA,180.25,NA,25
2007-03-27,205.166666666667,NA,NA,NA,180.166666666667,NA,25
2007-03-28,150.166666666667,NA,NA,NA,139.229166666667,NA,10.9375
2007-03-29,172.083333333333,NA,NA,NA,172.083333333333,NA,0
2007-03-30,180.166666666667,NA,NA,NA,180.166666666667,NA,0
2007-03-31,179.833333333333,NA,NA,NA,179.833333333333,NA,0
2007-04-01,180.520833333333,NA,NA,NA,180.520833333333,NA,0
2007-04-02,179.895833333333,NA,NA,NA,179.895833333333,NA,0
2007-04-03,182.791666666667,NA,NA,NA,182.791666666667,NA,0
2007-04-04,207.145833333333,NA,NA,NA,207.145833333333,NA,0
2007-04-05,220.104166666667,NA,NA,NA,220.104166666667,NA,0
2007-04-06,219.791666666667,NA,NA,NA,219.791666666667,NA,0
2007-04-07,214.1875,NA,NA,NA,214.1875,NA,0
2007-04-08,200.145833333333,NA,NA,NA,200.145833333333,NA,0
2007-04-09,212.479166666667,NA,NA,NA,212.479166666667,NA,0
2007-04-10,NA,NA,NA,NA,NA,NA,NA
2007-04-11,200.5625,NA,NA,NA,200.5625,NA,0
2007-04-12,219.708333333333,NA,NA,NA,219.708333333333,NA,0
2007-04-13,NA,NA,NA,NA,NA,NA,NA
2007-04-14,NA,NA,NA,NA,NA,NA,NA
2007-04-15,151.541666666667,NA,NA,NA,151.541666666667,NA,0
2007-04-16,160.270833333333,NA,NA,NA,160.270833333333,NA,0
2007-04-17,186.145833333333,NA,NA,NA,186.145833333333,NA,0
2007-04-18,199.979166666667,NA,NA,NA,199.979166666667,NA,0
2007-04-19,200.708333333333,NA,NA,NA,200.708333333333,NA,0
2007-04-20,200.229166666667,NA,NA,NA,200.229166666667,NA,0
2007-04-21,200.166666666667,NA,NA,NA,200.166666666667,NA,0
2007-04-22,176.541666666667,NA,NA,NA,176.541666666667,NA,0
2007-04-23,119.916666666667,NA,NA,NA,119.916666666667,NA,0
2007-04-24,119.1875,NA,NA,NA,119.1875,NA,0
2007-04-25,162.833333333333,NA,NA,NA,162.833333333333,NA,0
2007-04-26,128.625,NA,NA,NA,128.625,NA,0
2007-04-27,199,NA,NA,NA,199,NA,0
2007-04-28,220,NA,NA,NA,220,NA,0
2007-04-29,219.333333333333,NA,NA,NA,219.333333333333,NA,0
2007-04-30,219.791666666667,NA,NA,NA,219.791666666667,NA,0
2007-05-01,219.854166666667,NA,NA,NA,219.854166666667,NA,0
2007-05-02,215.375,NA,NA,NA,215.375,NA,0
2007-05-03,219.958333333333,NA,NA,NA,219.958333333333,NA,0
2007-05-04,220.25,NA,NA,NA,220.25,NA,0
2007-05-05,217.979166666667,NA,NA,NA,217.979166666667,NA,0
2007-05-06,217.4375,NA,NA,NA,217.4375,NA,0
2007-05-07,219.958333333333,NA,NA,NA,219.958333333333,NA,0
2007-05-08,220.229166666667,NA,NA,NA,220.229166666667,NA,0
2007-05-09,220.333333333333,NA,NA,NA,220.333333333333,NA,0
2007-05-10,219.833333333333,NA,NA,NA,219.833333333333,NA,0
2007-05-11,219.770833333333,NA,NA,NA,219.770833333333,NA,0
2007-05-12,219.416666666667,NA,NA,NA,219.416666666667,NA,0
2007-05-13,219.708333333333,NA,NA,NA,219.708333333333,NA,0
2007-05-14,220.166666666667,NA,NA,NA,220.166666666667,NA,0
2007-05-15,219.270833333333,NA,NA,NA,219.270833333333,NA,0
2007-05-16,219.479166666667,NA,NA,NA,219.479166666667,NA,0
2007-05-17,217.229166666667,NA,NA,NA,217.229166666667,NA,0
2007-05-18,219.854166666667,NA,NA,NA,219.854166666667,NA,0
2007-05-19,220.208333333333,NA,NA,NA,220.208333333333,NA,0
2007-05-20,217.416666666667,NA,NA,NA,217.416666666667,NA,0
2007-05-21,218.479166666667,NA,NA,NA,218.479166666667,NA,0
2007-05-22,219.458333333333,NA,NA,NA,219.458333333333,NA,0
2007-05-23,218.125,NA,NA,NA,218.125,NA,0
2007-05-24,205.0625,NA,NA,NA,205.0625,NA,0
2007-05-25,217.5625,NA,NA,NA,217.5625,NA,0
2007-05-26,219.958333333333,NA,NA,NA,219.958333333333,NA,0
2007-05-27,NA,NA,NA,NA,NA,NA,NA
2007-05-28,NA,NA,NA,NA,NA,NA,NA
2007-05-29,221.75,NA,NA,NA,218.75,3,0
2007-05-30,220.8125,NA,NA,NA,217.8125,3,0
2007-05-31,221.895833333333,NA,NA,NA,219.729166666667,2.16666666666667,0
2007-06-01,205.395833333333,NA,NA,NA,203.395833333333,2,0
2007-06-02,160.583333333333,NA,NA,NA,154.395833333333,6.1875,0
2007-06-03,238.708333333333,NA,NA,NA,220.104166666667,18.6041666666667,0
2007-06-04,237.645833333333,NA,NA,NA,220.395833333333,17.25,0
2007-06-05,227.416666666667,NA,NA,NA,218.770833333333,8.64583333333333,0
2007-06-06,221.770833333333,NA,NA,NA,218.5,3.27083333333333,0
2007-06-07,232.333333333333,NA,NA,NA,221.520833333333,10.8125,0
2007-06-08,239.3125,NA,NA,NA,220.229166666667,19.0833333333333,0
2007-06-09,244.375,NA,NA,NA,220.0625,24.3125,0
2007-06-10,245.083333333333,NA,NA,NA,219.416666666667,25.6666666666667,0
2007-06-11,243.729166666667,NA,NA,NA,219.645833333333,24.0833333333333,0
2007-06-12,227.25,NA,NA,NA,219.75,7.5,0
2007-06-13,229,NA,NA,NA,219.520833333333,9.47916666666667,0
2007-06-14,234.041666666667,NA,NA,NA,220.229166666667,13.8125,0
2007-06-15,235.4375,NA,NA,NA,219.458333333333,15.9791666666667,0
2007-06-16,234.75,NA,NA,NA,220.125,14.625,0
2007-06-17,231.729166666667,NA,NA,NA,219.916666666667,11.8125,0
2007-06-18,230.854166666667,NA,NA,NA,217.520833333333,13.3333333333333,0
2007-06-19,234,NA,NA,NA,217.208333333333,16.7916666666667,0
2007-06-20,231.395833333333,NA,NA,NA,214.020833333333,17.375,0
2007-06-21,NA,NA,NA,NA,NA,NA,NA
2007-06-22,242.625,NA,NA,NA,218.979166666667,23.6458333333333,0
2007-06-23,241.083333333333,NA,NA,NA,216.833333333333,24.25,0
2007-06-24,239.6875,NA,NA,NA,218.145833333333,21.5416666666667,0
2007-06-25,229.3125,NA,NA,NA,213.3125,16,0
2007-06-26,NA,NA,NA,NA,NA,NA,NA
2007-06-27,NA,NA,NA,NA,NA,NA,NA
2007-06-28,NA,NA,NA,NA,NA,NA,NA
2007-06-29,236.166666666667,NA,NA,NA,219.395833333333,16.7708333333333,0
2007-06-30,230.729166666667,NA,NA,NA,220.208333333333,10.5208333333333,0
2007-07-01,226.375,NA,NA,NA,219.4375,6.9375,0
2007-07-02,227.625,NA,NA,NA,219.75,7.875,0
2007-07-03,228.291666666667,NA,NA,NA,218.916666666667,9.375,0
2007-07-04,224.208333333333,NA,NA,NA,215.854166666667,8.35416666666667,0
2007-07-05,189.395833333333,NA,NA,NA,187.395833333333,2,0
2007-07-06,162.083333333333,NA,NA,NA,160.083333333333,2,0
2007-07-07,195.0625,NA,NA,NA,176.6875,18.375,0
2007-07-08,219.5,NA,NA,NA,195.416666666667,24.0833333333333,0
2007-07-09,236.625,NA,NA,NA,209.375,27.25,0
2007-07-10,235.958333333333,NA,NA,NA,213.479166666667,22.4791666666667,0
2007-07-11,220.125,NA,NA,NA,211.020833333333,9.10416666666667,0
2007-07-12,214.229166666667,NA,NA,NA,196.875,17.3541666666667,0
2007-07-13,213.8125,NA,NA,NA,195.3125,18.5,0
2007-07-14,215.041666666667,NA,NA,NA,195.875,19.1666666666667,0
2007-07-15,209.75,NA,NA,NA,195.375,14.375,0
2007-07-16,212.979166666667,NA,NA,NA,195.291666666667,17.6875,0
2007-07-17,218.083333333333,NA,NA,NA,194.604166666667,23.4791666666667,0
2007-07-18,234.645833333333,NA,NA,NA,215.875,18.7708333333333,0
2007-07-19,240.145833333333,NA,NA,NA,231.604166666667,8.54166666666667,0
2007-07-20,239.083333333333,NA,NA,NA,233.791666666667,5.29166666666667,0
2007-07-21,255.083333333333,NA,NA,NA,250.979166666667,4.10416666666667,0
2007-07-22,261.145833333333,NA,NA,NA,260.145833333333,1,0
2007-07-23,265.1875,NA,NA,NA,243.625,21.5625,0
2007-07-24,230.416666666667,NA,NA,NA,214.604166666667,15.8125,0
2007-07-25,NA,NA,NA,NA,NA,NA,NA
2007-07-26,NA,NA,NA,NA,NA,NA,NA
2007-07-27,209.6875,NA,NA,NA,204.25,5.4375,0
2007-07-28,238.625,NA,NA,NA,228.604166666667,10.0208333333333,0
2007-07-29,289.75,NA,NA,NA,256.354166666667,33.3958333333333,0
2007-07-30,272.083333333333,NA,NA,NA,253.041666666667,19.0416666666667,0
2007-07-31,NA,NA,NA,NA,NA,NA,NA
2007-08-01,NA,NA,NA,NA,NA,NA,NA
2007-08-02,NA,NA,NA,NA,NA,NA,NA
2007-08-03,245.5,NA,NA,NA,205.0625,40.4375,0
2007-08-04,207.041666666667,NA,NA,NA,205.1875,1.85416666666667,0
2007-08-05,209.25,NA,NA,NA,205.333333333333,3.91666666666667,0
2007-08-06,NA,NA,NA,NA,NA,NA,NA
2007-08-07,NA,NA,NA,NA,NA,NA,NA
2007-08-08,NA,499.1875,NA,NA,NA,NA,NA
2007-08-09,217.5625,281.583333333333,NA,NA,216.5625,1,0
2007-08-10,197.583333333333,NA,NA,NA,184.604166666667,12.9791666666667,0
2007-08-11,NA,180.5,NA,NA,NA,NA,NA
