"Date","Year","Month","Month.n","Day","Tot_DCU_cfs","Ag_DCU_cfs","Riparian_DCU_cfs","OpenWater_DCU_cfs","Urban_DCU_cfs","Rain_cfs","Tot_URGWOM_cfs","five_day_avg_URGWOM_cfs","ten_day_avg_URGWOM_cfs","Use_to_date_since_Jan1","Reach"
2014-09-27,2014,"Sep",9,27,200.7,71.2,105.1,24.4,0,0,200.7,160.4,62.8,88355,7
2014-09-26,2014,"Sep",9,26,215.2,76.1,113.3,25.8,0,1.2,214,19.6,9.4,87957.7,7
2014-09-25,2014,"Sep",9,25,218.5,77.9,114.2,26.4,0,265.9,-47.4,-20.6,-68,87534.1,7
2014-09-24,2014,"Sep",9,24,226.4,79.9,119.2,27.3,0,12,214.4,34.2,-90.3,87628,7
2014-09-23,2014,"Sep",9,23,220.6,78.8,115,26.8,0,0,220.6,31.9,-77.4,87203.5,7
2014-09-22,2014,"Sep",9,22,178.1,63.3,93,21.8,0,681.5,-503.4,-34.8,-78,86766.7,7
2014-09-21,2014,"Sep",9,21,205.1,74,106.7,24.5,0,192.4,12.7,-0.8,-7,87763.5,7
2014-09-20,2014,"Sep",9,20,226.5,80.8,118.8,26.9,0,0,226.5,-115.3,1.8,87738.3,7
2014-09-19,2014,"Sep",9,19,203.3,73,105.9,24.4,0,0,203.3,-214.8,2.3,87289.8,7
2014-09-18,2014,"Sep",9,18,219.8,78.8,114.9,26.1,0,332.8,-113,-186.7,5.1,86887.3,7
2014-09-17,2014,"Sep",9,17,211.1,77.1,108.7,25.2,0,544.3,-333.3,-121.2,40.5,87111.1,7
2014-09-16,2014,"Sep",9,16,214.2,79.5,109.4,25.3,0,774.4,-560.2,-13.2,95.6,87770.9,7
2014-09-15,2014,"Sep",9,15,235.6,85.5,122.9,27.3,0,506.5,-270.8,119,172,88880.1,7
2014-09-14,2014,"Sep",9,14,344,159.3,144.6,40.1,0,0.1,343.9,219.4,216.8,89416.4,7
2014-09-13,2014,"Sep",9,13,214.2,79.5,109.4,25.3,0,0,214.2,196.9,152.2,88735.4,7
2014-09-12,2014,"Sep",9,12,211.7,78.4,108.2,25,0,4.9,206.8,202.2,161.7,88311.4,7
2014-09-11,2014,"Sep",9,11,242,89.1,125.4,27.5,0,141.2,100.8,204.4,171.9,87901.9,7
2014-09-10,2014,"Sep",9,10,242.9,89.6,125.7,27.6,0,11.5,231.4,225.1,192.8,87702.4,7
2014-09-09,2014,"Sep",9,9,235,86.4,121.8,26.8,0,3.8,231.3,214.2,203.2,87244.3,7
2014-09-08,2014,"Sep",9,8,242.9,89.7,125.7,27.6,0,2.1,240.8,107.5,211.3,86786.4,7
2014-09-07,2014,"Sep",9,7,218,81,111.5,25.6,0,0,218,121.2,216.6,86309.6,7
2014-09-06,2014,"Sep",9,6,204,74.8,105.7,23.5,0,0,204,139.5,223.9,85878,7
2014-09-05,2014,"Sep",9,5,211.6,78.5,108.2,24.8,0,34.6,177,160.5,197.9,85474.1,7
2014-09-04,2014,"Sep",9,4,269.2,100.4,137.5,31.2,0,571.2,-302.1,192.2,147.6,85123.7,7
2014-09-03,2014,"Sep",9,3,309.2,115.3,159.2,34.7,0,0,309.2,315.1,204,85721.9,7
2014-09-02,2014,"Sep",9,2,309.2,115.3,159.2,34.7,0,0,309.2,312,203.6,85109.5,7
2014-09-01,2014,"Sep",9,1,309.2,115.3,159.2,34.7,0,0,309.2,308.3,201.5,84497.3,7
2014-08-31,2014,"Aug",8,31,335.6,135,164.8,35.8,0,0,335.6,235.3,124.5,83885.1,7
2014-08-30,2014,"Aug",8,30,312.1,124.5,154,33.6,0,0,312.1,102.9,121.1,83220.5,7
2014-08-29,2014,"Aug",8,29,294.1,119,143.7,31.4,0,0,294.1,92.9,119.3,82602.5,7
2014-08-28,2014,"Aug",8,28,290.3,117.5,141.8,30.9,0,0,290.3,95.1,118.6,82020.3,7
2014-08-27,2014,"Aug",8,27,273.1,109,134.7,29.3,0,328.9,-55.8,94.7,122.9,81445.6,7
2014-08-26,2014,"Aug",8,26,248,98.3,123.8,25.9,0,574.1,-326,13.8,146.2,81556.1,7
2014-08-25,2014,"Aug",8,25,263.4,104.1,131.3,28.1,0,1.6,261.8,139.2,204.2,82201.6,7
2014-08-24,2014,"Aug",8,24,305,121.9,151.3,31.8,0,0,305,145.8,178.9,81683.1,7
2014-08-23,2014,"Aug",8,23,288.3,116.4,141.2,30.7,0,0,288.3,142.1,143.9,81079.2,7
2014-08-22,2014,"Aug",8,22,216.4,83.8,109.6,23,0,676.7,-460.3,151.1,115.6,80508.3,7
2014-08-21,2014,"Aug",8,21,301.3,120.7,149,31.7,0,0,301.3,278.5,190.9,81419.7,7
2014-08-20,2014,"Aug",8,20,294.4,119.6,143.6,31.2,0,0,294.4,269.2,183.5,80823,7
2014-08-19,2014,"Aug",8,19,287.9,116.4,141.1,30.4,0,1.1,286.9,212,186.2,80240.1,7
2014-08-18,2014,"Aug",8,18,333,135.2,163.5,34.3,0,0,333,145.7,153.1,79672.1,7
2014-08-17,2014,"Aug",8,17,340.2,137.8,167.3,35.1,0,163.1,177.1,80.2,151.6,79012.8,7
2014-08-16,2014,"Aug",8,16,352.2,143.4,172.7,36.2,0,97.6,254.7,103.3,129.7,78662.1,7
2014-08-15,2014,"Aug",8,15,325.9,131.3,160.9,33.7,0,317.7,8.3,97.8,139.4,78157.8,7
2014-08-14,2014,"Aug",8,14,293,119.7,143.3,30,0,337.5,-44.5,160.4,163,78141.5,7
2014-08-13,2014,"Aug",8,13,287,116.4,141.1,29.5,0,281.6,5.4,160.6,181.3,78229.5,7
2014-08-12,2014,"Aug",8,12,293.9,117.5,146.5,30,0,1.5,292.4,223.1,204.8,78218.8,7
2014-08-11,2014,"Aug",8,11,308.9,123.6,154.1,31.2,0,81.3,227.5,156.2,172.9,77639.8,7
2014-08-10,2014,"Aug",8,10,321.9,129.6,159.7,32.6,0,0.8,321.1,181,175.7,77189.2,7
2014-08-09,2014,"Aug",8,9,334.9,136.7,164.5,33.7,0,378.5,-43.6,165.6,114.5,76553.4,7
2014-08-08,2014,"Aug",8,8,317.8,128.4,157.5,31.9,0,0,317.8,202.1,143.8,76639.8,7
2014-08-07,2014,"Aug",8,7,341.5,139.1,168.2,34.1,0,383.2,-41.7,186.6,115.2,76010.5,7
2014-08-06,2014,"Aug",8,6,351.3,143.1,172.6,35.6,0,0,351.3,189.6,143.3,76093.1,7
2014-08-05,2014,"Aug",8,5,308.2,123.8,153.2,31.1,0,64.1,244.1,170.3,129.7,75397.4,7
2014-08-04,2014,"Aug",8,4,284.7,115.7,140.1,29,0,146,138.8,63.4,134.6,74914.1,7
2014-08-03,2014,"Aug",8,3,276.3,111.1,137.3,27.9,0,36,240.2,85.4,159.6,74639.3,7
2014-08-02,2014,"Aug",8,2,265.7,106.4,132.8,26.5,0,292.3,-26.5,43.8,172.8,74163.7,7
2014-08-01,2014,"Aug",8,1,275.8,111.1,137.3,27.4,0,20.7,255.1,97,198.8,74216.2,7
2014-07-31,2014,"July",NA,31,311.4,124.2,156.4,30.8,0,602.2,-290.8,89.1,202.7,73711.2,7
2014-07-30,2014,"July",NA,30,362.7,145.8,181,36,0,113.5,249.2,205.8,265.3,74286.9,7
2014-07-29,2014,"July",NA,29,318,126.2,160,31.8,0,285.7,32.3,233.7,272.6,73793.5,7
2014-07-28,2014,"July",NA,28,340.2,137.3,168.8,34.1,0,100.9,239.3,301.7,289.5,73729.6,7
2014-07-27,2014,"July",NA,27,397,159,197.9,40.1,0,181.5,215.5,300.6,303.7,73255.7,7
2014-07-26,2014,"July",NA,26,408.5,163.4,203.7,41.4,0,115.6,292.9,316.3,319.3,72828.9,7
2014-07-25,2014,"July",NA,25,388.4,156.4,193,39,0,0,388.4,324.7,306.7,72249,7
2014-07-24,2014,"July",NA,24,372.4,150.3,184.9,37.3,0,0,372.4,311.5,295.7,71480.1,7
2014-07-23,2014,"July",NA,23,343.7,139.3,170.1,34.3,0,109.7,234,277.2,254.5,70742.6,7
2014-07-22,2014,"July",NA,22,372.4,150.3,184.9,37.3,0,78.5,294,306.7,240.6,70279.4,7
2014-07-21,2014,"July",NA,21,397.1,158.1,198.9,40.1,0,62.4,334.7,322.3,239.1,69697.3,7
2014-07-20,2014,"July",NA,20,395.9,159.7,196.3,39.9,0,73.2,322.7,288.8,217,69034.7,7
2014-07-19,2014,"July",NA,19,404.1,161.4,201.7,41,0,203.2,200.9,279.9,197.6,68395.8,7
2014-07-18,2014,"July",NA,18,388.5,155.4,193.9,39.2,0,7.3,381.2,231.7,212.7,67998,7
2014-07-17,2014,"July",NA,17,383.4,153.7,190.9,38.7,0,11.1,372.2,174.5,196.6,67243.2,7
2014-07-16,2014,"July",NA,16,364.5,146.4,181.1,37,0,197.4,167.1,156,194.2,66506.2,7
2014-07-15,2014,"July",NA,15,344.3,139.5,169.9,34.9,0,66,278.3,145.3,204.8,66175.4,7
2014-07-14,2014,"July",NA,14,352,140,176.7,35.4,0,392.2,-40.1,115.3,196.7,65624.4,7
2014-07-13,2014,"July",NA,13,365.5,147.1,181.3,37.1,0,270.7,94.8,193.6,213.2,65703.8,7
2014-07-12,2014,"July",NA,12,364.7,146.6,181.1,37.1,0,85,279.8,218.8,199.5,65516.1,7
2014-07-11,2014,"July",NA,11,354,140.5,177.7,35.8,0,240.4,113.6,232.5,203.2,64962.1,7
2014-07-10,2014,"July",NA,10,371.5,149.5,184.4,37.6,0,242.9,128.6,264.2,224.8,64737.3,7
2014-07-09,2014,"July",NA,9,368.5,146.8,183.8,37.9,0,17.2,351.3,278,234.4,64482.7,7
2014-07-08,2014,"July",NA,8,362.9,145.7,180.3,36.9,0,142,220.9,232.8,241,63787.2,7
2014-07-07,2014,"July",NA,7,348.2,138.6,174.2,35.4,0,0,348.2,180.1,260.3,63349.9,7
2014-07-06,2014,"July",NA,6,350.8,140.3,174.8,35.7,0,78.5,272.3,173.9,264.5,62660.5,7
2014-07-05,2014,"July",NA,5,393.2,157.2,195.8,40.2,0,195.8,197.4,185.3,279.7,62121.4,7
2014-07-04,2014,"July",NA,4,365.3,145.3,182.6,37.5,0,240.3,125.1,190.7,303.1,61730.4,7
2014-07-03,2014,"July",NA,3,338.8,136.3,167.7,34.8,0,381.1,-42.3,249.2,332.9,61482.8,7
2014-07-02,2014,"July",NA,2,355.6,141.4,177.7,36.5,0,38.7,316.9,340.5,378,61566.5,7
2014-07-01,2014,"July",NA,1,380.4,151.7,189.7,39.1,0,50.9,329.5,355.2,374.4,60939,7
2014-06-30,2014,"June",NA,30,427.3,168.4,214.7,44.2,0,203,224.3,374.1,380.9,60286.7,7
2014-06-29,2014,"June",NA,29,417.5,164.7,209.6,43.2,0,0,417.5,415.5,398.8,59842.5,7
2014-06-28,2014,"June",NA,28,414.3,164.4,207.1,42.7,0,0,414.3,416.6,395.1,59015.8,7
2014-06-27,2014,"June",NA,27,390.3,155.8,193.9,40.7,0,0,390.3,415.5,387.4,58195.5,7
2014-06-26,2014,"June",NA,26,430.7,170.4,215.4,44.9,0,6.8,423.9,393.6,374.3,57422.7,7
2014-06-25,2014,"June",NA,25,431.3,170.5,215.4,45.4,0,0,431.3,387.8,373.3,56583.4,7
2014-06-24,2014,"June",NA,24,423.5,167,212,44.5,0,0.1,423.4,382.2,372.1,55729.4,7
2014-06-23,2014,"June",NA,23,412.1,163.6,205.7,42.9,0,3.7,408.4,373.5,369.9,54891.1,7
2014-06-22,2014,"June",NA,22,431.6,171.7,214.4,45.6,0,150.5,281.1,359.3,337.8,54082.5,7
2014-06-21,2014,"June",NA,21,405.3,162.1,200.4,42.7,0,10.5,394.8,355,346.3,53525.9,7
2014-06-20,2014,"June",NA,20,403.3,161.1,199.6,42.6,0,0,403.3,358.7,336.3,52744.2,7
2014-06-19,2014,"June",NA,19,380,152.5,187.6,39.9,0,0,380,362.1,335.8,51945.6,7
2014-06-18,2014,"June",NA,18,377.9,151,187.1,39.7,0,40.7,337.1,366.2,335.9,51193.2,7
2014-06-17,2014,"June",NA,17,390.3,156.1,192.5,41.7,0,130.5,259.8,316.4,340.6,50525.6,7
2014-06-16,2014,"June",NA,16,413.4,163.7,205.8,43.9,0,0,413.4,337.6,357.5,50011.3,7
2014-06-15,2014,"June",NA,15,420,165.8,209,45.1,0,0,420,313.8,360.2,49192.8,7
2014-06-14,2014,"June",NA,14,400.7,161,196.9,42.8,0,0,400.7,309.6,363.5,48361.3,7
2014-06-13,2014,"June",NA,13,383.2,152.1,190,41.2,0,295.1,88.1,305.6,367.1,47567.9,7
2014-06-12,2014,"June",NA,12,407,162.2,200.8,44,0,41.1,365.9,364.8,404.1,47393.5,7
2014-06-11,2014,"June",NA,11,404.8,161.2,200,43.6,0,110.2,294.6,377.4,410.2,46669,7
2014-06-10,2014,"June",NA,10,398.8,160,195.9,42.9,0,0,398.8,406.5,423,46085.8,7
2014-06-09,2014,"June",NA,9,380.8,151.6,188.1,41.1,0,0,380.8,417.5,421.9,45296.2,7
2014-06-08,2014,"June",NA,8,383.7,151.8,190.5,41.5,0,0,383.7,428.5,410.3,44542.2,7
2014-06-07,2014,"June",NA,7,429,168.4,213.6,47,0,0,429,443.4,399.5,43782.4,7
2014-06-06,2014,"June",NA,6,440.3,173.5,218.3,48.5,0,0,440.3,443.1,394.8,42933.1,7
2014-06-05,2014,"June",NA,5,453.6,178.5,225.2,49.9,0,0,453.6,439.5,387,42061.2,7
2014-06-04,2014,"June",NA,4,436.1,169.1,218.7,48.3,0,0,436.1,426.3,371,41163.1,7
2014-06-03,2014,"June",NA,3,458.2,179,228.3,50.9,0,0,458.2,392,337.5,40299.7,7
2014-06-02,2014,"June",NA,2,427.3,166,213.7,47.6,0,0,427.3,355.5,306.9,39392.4,7
2014-06-01,2014,"June",NA,1,422.4,162.9,212.3,47.2,0,0,422.4,346.4,282.6,38546.3,7
2014-05-31,2014,"May",5,31,387.5,152,192.5,43,0,0,387.5,334.5,246.2,37710,7
2014-05-30,2014,"May",5,30,352.8,137.3,176.2,39.4,0,88.1,264.7,315.7,214.9,36942.8,7
2014-05-29,2014,"May",5,29,356.3,138.6,177.6,40.1,0,80.7,275.5,283,225,36418.6,7
2014-05-28,2014,"May",5,28,396,152.5,198.7,44.8,0,14.1,381.9,258.4,234.9,35873.1,7
2014-05-27,2014,"May",5,27,362.9,142.4,179.8,40.8,0,0,362.9,218.8,233,35116.8,7
2014-05-26,2014,"May",5,26,312.6,121.5,155.9,35.3,0,19.2,293.4,157.8,232.4,34398.2,7
2014-05-25,2014,"May",5,25,256.9,97.6,129.9,29.4,0,155.8,101.2,114.1,238.7,33817.2,7
2014-05-24,2014,"May",5,24,282.7,107.5,143.3,31.9,0,130.3,152.4,166.9,258,33616.9,7
2014-05-23,2014,"May",5,23,310.9,118.1,157.4,35.4,0,126.7,184.2,211.4,267.8,33315.2,7
2014-05-22,2014,"May",5,22,335.8,129,168.2,38.6,0,278.1,57.7,247.1,268.8,32950.5,7
2014-05-21,2014,"May",5,21,352.9,135.3,177,40.6,0,278.1,74.8,307,275.6,32836.2,7
2014-05-20,2014,"May",5,20,365.4,140.4,182.6,42.4,0,0,365.4,363.4,298.5,32688.1,7
2014-05-19,2014,"May",5,19,374.8,142.7,188.8,43.3,0,0,374.8,349.2,295.3,31964.6,7
2014-05-18,2014,"May",5,18,362.7,138.7,181.9,42.2,0,0.1,362.7,324.1,289.4,31222.4,7
2014-05-17,2014,"May",5,17,357.5,136.4,179.3,41.7,0,0,357.5,290.5,278.2,30504.4,7
2014-05-16,2014,"May",5,16,356.5,136.5,178.4,41.6,0,0,356.5,244.2,267.7,29796.5,7
2014-05-15,2014,"May",5,15,294.4,111.6,148,34.9,0,0,294.4,233.6,262.3,29090.7,7
2014-05-14,2014,"May",5,14,249.7,93.2,127.1,29.4,0,0,249.7,241.3,266.8,28507.8,7
2014-05-13,2014,"May",5,13,194.3,71.5,99.6,23.3,0,0.1,194.3,254.6,275.9,28013.4,7
2014-05-12,2014,"May",5,12,251.3,92.1,129,30.3,0,125,126.3,266,288.1,27628.7,7
2014-05-11,2014,"May",5,11,303.5,112.5,154.9,36.1,0,0,303.5,291.1,302.6,27378.6,7
2014-05-10,2014,"May",5,10,332.9,125.9,167.2,39.9,0,0,332.9,290.9,291.3,26777.7,7
2014-05-09,2014,"May",5,9,316,118,160.2,37.8,0,0,316,292.4,277.3,26118.6,7
2014-05-08,2014,"May",5,8,258.7,95.9,131.8,31,0,7.4,251.4,297.2,265.6,25492.9,7
2014-05-07,2014,"May",5,7,251.7,92,129.3,30.4,0,0,251.7,310.2,266.8,24995.2,7
2014-05-06,2014,"May",5,6,302.5,112.9,153.4,36.3,0,0,302.5,314.1,263.7,24496.8,7
2014-05-05,2014,"May",5,5,340.2,127.9,171.1,41.2,0,0,340.2,291.7,259.7,23897.8,7
2014-05-04,2014,"May",5,4,340.1,127.9,171.1,41.2,0,0,340.1,262.3,257.6,23224.2,7
2014-05-03,2014,"May",5,3,316.3,117.8,160.2,38.2,0,0,316.3,233.9,250.4,22550.8,7
2014-05-02,2014,"May",5,2,271.3,100.6,137.4,33.3,0,0,271.3,223.4,246.1,21924.5,7
2014-05-01,2014,"May",5,1,200.6,74.3,101.6,24.6,0,10,190.6,213.4,249.1,21387.3,7
2014-04-30,2014,"Apr",4,30,224.5,82.4,114.6,27.5,0,31.4,193.1,227.7,258.3,21010,7
2014-04-29,2014,"Apr",4,29,211.9,76.5,109.4,25.9,0,13.6,198.2,252.8,255.1,20627.5,7
2014-04-28,2014,"Apr",4,28,263.8,96.6,134.7,32.5,0,0,263.8,266.9,219.5,20235,7
2014-04-27,2014,"Apr",4,27,221.3,80.9,113.5,26.9,0,0,221.3,268.9,211.5,19712.8,7
2014-04-26,2014,"Apr",4,26,263.9,96.5,134.7,32.7,0,1.7,262.2,284.8,214.8,19274.6,7
2014-04-25,2014,"Apr",4,25,318.5,118.4,161.1,39,0,0,318.5,288.9,216.5,18755.4,7
2014-04-24,2014,"Apr",4,24,268.7,99.2,136.3,33.2,0,0,268.7,257.4,208.4,18124.7,7
2014-04-23,2014,"Apr",4,23,273.5,101.5,138.2,33.8,0,0,273.5,172.1,198,17592.7,7
2014-04-22,2014,"Apr",4,22,302.2,111.9,153.1,37.2,0,1.3,300.9,154.1,196.8,17051.1,7
2014-04-21,2014,"Apr",4,21,282.6,103.8,143.6,35.2,0,0,282.6,144.8,194.8,16455.3,7
2014-04-20,2014,"Apr",4,20,268.3,98.7,136.5,33.1,0,107,161.4,144.1,194.1,15895.7,7
2014-04-19,2014,"Apr",4,19,210.2,77.7,106.1,26.4,0,367.9,-157.7,159.3,207.9,15576.1,7
2014-04-18,2014,"Apr",4,18,271.5,100.4,137.4,33.6,0,88,183.4,223.8,224.4,15888.4,7
2014-04-17,2014,"Apr",4,17,254.4,92.5,130.3,31.7,0,0,254.4,239.5,230.7,15525.2,7
2014-04-16,2014,"Apr",4,16,279,104.2,140,34.9,0,0,279,244.9,227.2,15021.4,7
2014-04-15,2014,"Apr",4,15,237.4,86.7,121,29.7,0,0,237.4,244.2,217.9,14469,7
2014-04-14,2014,"Apr",4,14,164.7,59,84.9,20.8,0,0,164.7,256.4,205.4,13998.9,7
2014-04-13,2014,"Apr",4,13,268.5,98.2,136.7,33.5,0,6.7,261.8,225,208.5,13672.9,7
2014-04-12,2014,"Apr",4,12,281.5,103.2,143.1,35.2,0,0,281.5,222,200.4,13154.6,7
2014-04-11,2014,"Apr",4,11,275.5,100.6,140,34.9,0,0,275.4,209.6,192.4,12597.3,7
2014-04-10,2014,"Apr",4,10,298.6,107.6,153.2,37.8,0,0,298.6,191.6,187.8,12051.9,7
2014-04-09,2014,"Apr",4,9,271.3,99.5,137.3,34.5,0,263.3,7.9,154.5,179.1,11460.6,7
2014-04-08,2014,"Apr",4,8,246.6,89.5,126.1,31,0,0,246.6,192,201.4,11444.9,7
2014-04-07,2014,"Apr",4,7,219.2,77.8,113.6,27.8,0,0,219.2,178.8,197.2,10956.6,7
2014-04-06,2014,"Apr",4,6,202.5,71.9,104.6,26.1,0,17.1,185.4,175.3,192,10522.5,7
2014-04-05,2014,"Apr",4,5,192.2,67.8,99.7,24.6,0,78.9,113.3,184.1,190.4,10155.4,7
2014-04-04,2014,"Apr",4,4,195.5,68.3,102,25.2,0,0,195.5,203.7,196.4,9931.1,7
2014-04-03,2014,"Apr",4,3,180.3,62.7,94.3,23.3,0,0,180.3,210.9,184.9,9543.9,7
2014-04-02,2014,"Apr",4,2,202,68.8,106.3,26.9,0,0,202,215.7,183,9186.9,7
2014-04-01,2014,"Apr",4,1,229.5,80.5,118.3,30.7,0,0,229.5,208.7,177.8,8787.1,7
2014-03-31,2014,"Mar",3,31,211,74.6,107.3,29.1,0,0,211,196.7,170.1,8332.7,7
2014-03-30,2014,"Mar",3,30,231.6,80.5,118.6,32.6,0,0,231.6,189.1,165.6,7915,7
2014-03-29,2014,"Mar",3,29,204.3,71.8,103.1,29.3,0,0,204.3,159,158.5,7456.4,7
2014-03-28,2014,"Mar",3,28,167.4,58.4,84.2,24.8,0,0,167.4,150.3,150.4,7052,7
2014-03-27,2014,"Mar",3,27,169.5,59.2,85.1,25.2,0,0,169.5,146.8,145,6720.5,7
2014-03-26,2014,"Mar",3,26,172.8,60.7,85.1,26.9,0,0.2,172.5,143.4,142.7,6385,7
2014-03-25,2014,"Mar",3,25,173.8,60.7,85.9,27.2,0,92.5,81.4,142.2,135.5,6043.3,7
2014-03-24,2014,"Mar",3,24,160.5,57,77.6,25.9,0,0,160.5,158,131,5882.2,7
2014-03-23,2014,"Mar",3,23,149.9,52.1,73.2,24.6,0,0,149.9,150.5,105.2,5564.4,7
2014-03-22,2014,"Mar",3,22,152.8,52.2,74.2,26.4,0,0,152.8,143.3,98.5,5267.6,7
2014-03-21,2014,"Mar",3,21,166.2,57.8,79.9,28.5,0,0,166.2,141.9,90.1,4965,7
2014-03-20,2014,"Mar",3,20,160.4,55.9,75.4,29.1,0,0,160.4,128.9,83.7,4635.9,7
2014-03-19,2014,"Mar",3,19,123.1,41,59.7,22.4,0,0,123.1,103.9,77.5,4318.2,7
2014-03-18,2014,"Mar",3,18,113.8,37.2,55,21.7,0,0,113.8,60,72.5,4074.5,7
2014-03-17,2014,"Mar",3,17,146.1,49.5,67.4,29.2,0,0,146.1,53.8,66.9,3849.2,7
2014-03-16,2014,"Mar",3,16,100.9,34,46.9,20,0,0,100.9,38.4,51.8,3559.9,7
2014-03-15,2014,"Mar",3,15,103.9,35,47.8,21.2,0,68.2,35.7,38.6,49.9,3360.1,7
2014-03-14,2014,"Mar",3,14,93.3,31.3,42.2,19.8,0,190,-96.8,51,53,3289.3,7
2014-03-13,2014,"Mar",3,13,92.3,31.8,39.6,20.9,0,9.4,83,85.1,69.4,3480.9,7
2014-03-12,2014,"Mar",3,12,69,24.3,28.4,16.3,0,0,69,80.1,66.9,3316.6,7
2014-03-11,2014,"Mar",3,11,102.2,34,44,24.2,0,0,102.2,65.3,57.6,3180,7
2014-03-10,2014,"Mar",3,10,97.5,34,40,23.4,0,0,97.5,61.1,45.7,2977.7,7
2014-03-09,2014,"Mar",3,9,73.6,26.2,28.8,18.7,0,0,73.6,55.1,43.3,2784.6,7
2014-03-08,2014,"Mar",3,8,58.2,19.4,23,15.8,0,0.2,58,53.7,42.1,2638.8,7
2014-03-07,2014,"Mar",3,7,78.2,26.5,29.3,22.4,0,83.2,-4.9,53.7,33.8,2524.1,7
2014-03-06,2014,"Mar",3,6,81.6,29.2,29.4,23,0,0,81.6,49.8,41.2,2533.9,7
2014-03-05,2014,"Mar",3,5,67.2,23.4,23.6,20.1,0,0,67.2,30.3,40.1,2372.4,7
2014-03-04,2014,"Mar",3,4,71.5,25.3,24,22.2,0,4.7,66.8,31.4,40.2,2239.3,7
2014-03-03,2014,"Mar",3,3,58.1,19.4,20,18.6,0,0,58.1,30.5,36.1,2107,7
2014-03-02,2014,"Mar",3,2,52,19.4,17.6,14.9,0,76.5,-24.5,13.9,32.4,1992,7
2014-03-01,2014,"Mar",3,1,68.3,24.3,23.7,20.3,0,84.3,-16,32.6,36.5,2040.4,7
2014-02-28,2014,"Feb",2,28,72.7,26.3,24,22.4,0,0,72.7,49.9,40.6,2072.1,7
2014-02-27,2014,"Feb",2,27,70.7,25.1,23.8,21.8,0,8.3,62.4,49,35.9,1928.3,7
2014-02-26,2014,"Feb",2,26,68.1,24.1,23.7,20.3,0,93.3,-25.1,41.6,31.9,1804.6,7
2014-02-25,2014,"Feb",2,25,71.3,25.1,24,22.2,0,2.4,68.9,51,37.2,1854.4,7
2014-02-24,2014,"Feb",2,24,70.8,25.1,23.9,21.8,0,0,70.8,40.4,32.9,1718,7
2014-02-23,2014,"Feb",2,23,68.1,24.1,23.7,20.3,0,0,68.1,31.3,28.1,1577.7,7
2014-02-22,2014,"Feb",2,22,25.5,0,3.2,22.3,0,0,25.5,22.8,23.6,1442.9,7
2014-02-21,2014,"Feb",2,21,21.4,0,2.7,18.7,0,0,21.4,22.2,23,1392.5,7
2014-02-20,2014,"Feb",2,20,16.2,0,2,14.2,0,0,16.2,23.4,22.6,1350,7
2014-02-19,2014,"Feb",2,19,25.4,0,3.2,22.2,0,0,25.4,25.3,22.7,1317.9,7
2014-02-18,2014,"Feb",2,18,25.4,0,3.2,22.2,0,0,25.4,24.9,22.2,1267.5,7
2014-02-17,2014,"Feb",2,17,22.6,0,2.8,19.8,0,0,22.6,24.4,21.2,1217.2,7
2014-02-16,2014,"Feb",2,16,27.1,0,3.4,23.7,0,0,27.1,23.8,20.2,1172.4,7
2014-02-15,2014,"Feb",2,15,25.9,0,3.3,22.7,0,0,25.9,21.8,17.8,1118.8,7
2014-02-14,2014,"Feb",2,14,23.3,0,2.9,20.4,0,0,23.3,20.1,13.3,1067.4,7
2014-02-13,2014,"Feb",2,13,22.9,0,2.9,20,0,0,22.9,19.5,12.1,1021.4,7
2014-02-12,2014,"Feb",2,12,20,0,2.5,17.4,0,0,20,18.1,11.2,976.1,7
2014-02-11,2014,"Feb",2,11,17.1,0,2.1,14.9,0,0,17,16.7,10.1,936.6,7
2014-02-10,2014,"Feb",2,10,19.4,0,2.4,17,0,2,17.4,13.8,8.7,902.9,7
2014-02-09,2014,"Feb",2,9,20.1,0,2.5,17.6,0,0,20.1,6.5,8.7,868.5,7
2014-02-08,2014,"Feb",2,8,16.2,0,2,14.2,0,0,16.2,4.7,8.8,828.6,7
2014-02-07,2014,"Feb",2,7,13.2,0,1.6,11.6,0,0.7,12.6,4.2,8.8,796.5,7
2014-02-06,2014,"Feb",2,6,9.2,0,1.2,8,0,6.4,2.8,3.4,8.9,771.7,7
2014-02-05,2014,"Feb",2,5,9.1,0,1.1,7.9,0,28.1,-19.1,3.5,10,766.2,7
2014-02-04,2014,"Feb",2,4,12.2,0,1.5,10.7,0,1.2,11.1,10.9,13.6,803.9,7
2014-02-03,2014,"Feb",2,3,14,0,1.7,12.3,0,0.1,13.9,12.8,13.8,782,7
2014-02-02,2014,"Feb",2,2,11.8,0,1.5,10.3,0,3.2,8.6,13.3,13.6,754.5,7
2014-02-01,2014,"Feb",2,1,14,0,1.7,12.3,0,10.8,3.1,14.4,13.9,737.6,7
2014-01-31,2014,"Jan",1,31,17.9,0,2.2,15.7,0,0,17.9,16.6,15.1,731.4,7
2014-01-30,2014,"Jan",1,30,20.8,0,2.6,18.1,0,0,20.8,16.2,14.8,696,7
2014-01-29,2014,"Jan",1,29,16.3,0,2,14.3,0,0,16.3,14.7,14.3,654.9,7
2014-01-28,2014,"Jan",1,28,14,0,1.7,12.3,0,0,14,13.8,14.2,622.6,7
2014-01-27,2014,"Jan",1,27,14,0,1.7,12.3,0,0,14,13.4,14.2,594.9,7
