"Date","Year","Month","Month.n","Day","Tot_DCU_cfs","Ag_DCU_cfs","Riparian_DCU_cfs","OpenWater_DCU_cfs","Urban_DCU_cfs","Rain_cfs","Tot_URGWOM_cfs","five_day_avg_URGWOM_cfs","ten_day_avg_URGWOM_cfs","Use_to_date_since_Jan1","Reach"
2011-07-03,2011,"July",NA,3,63.9,0,15.4,48.5,0,620.4,-556.5,-59.1,11.5,21136.5,"8"
2011-07-02,2011,"July",NA,2,71.3,0,17,54.4,0,22.5,48.9,69.2,77.2,22238.4,"8"
2011-07-01,2011,"July",NA,1,69.2,0,14.9,54.3,0,0,69.2,73.2,80.3,22141.6,"8"
2011-06-30,2011,"June",NA,30,83.2,0,17,66.2,0,17.9,65.3,74.2,80.3,22004.7,"8"
2011-06-29,2011,"June",NA,29,77.4,0,17.1,60.3,0,0,77.4,81.3,84.1,21875.4,"8"
2011-06-28,2011,"June",NA,28,85.2,0,18.7,66.4,0,0,85.2,82.1,87.4,21722.1,"8"
2011-06-27,2011,"June",NA,27,69.1,0,14.9,54.2,0,0,69.1,85.3,89.2,21553.4,"8"
2011-06-26,2011,"June",NA,26,90.9,0,18.7,72.2,0,17,74,87.4,92.6,21416.6,"8"
2011-06-25,2011,"June",NA,25,100.9,0,17,83.9,0,0,100.9,86.4,95.5,21270.1,"8"
2011-06-24,2011,"June",NA,24,81.6,0,15.4,66.2,0,0,81.6,86.8,93.7,21070.4,"8"
2011-06-23,2011,"June",NA,23,100.9,0,17,83.9,0,0,100.9,92.7,95.1,20908.9,"8"
2011-06-22,2011,"June",NA,22,79.6,0,13.6,66,0,0,79.6,93.1,94.7,20709.2,"8"
2011-06-21,2011,"June",NA,21,69.2,0,14.9,54.3,0,0,69.2,97.8,96.5,20551.6,"8"
2011-06-20,2011,"June",NA,20,102.9,0,18.7,84.1,0,0,102.9,104.6,98.7,20414.7,"8"
2011-06-19,2011,"June",NA,19,111.2,0,21.1,90.1,0,0,111.2,100.6,97.3,20211,"8"
2011-06-18,2011,"June",NA,18,102.9,0,18.7,84.1,0,0,102.9,97.4,96.4,19990.8,"8"
2011-06-17,2011,"June",NA,17,102.9,0,18.7,84.1,0,0,102.9,96.3,96.4,19787.1,"8"
2011-06-16,2011,"June",NA,16,102.9,0,18.7,84.1,0,0,102.9,95.1,95.5,19583.3,"8"
2011-06-15,2011,"June",NA,15,83.1,0,17,66.1,0,0,83.1,92.7,94.1,19379.6,"8"
2011-06-14,2011,"June",NA,14,95.1,0,17.1,78,0,0,95.1,94,87.3,19215,"8"
2011-06-13,2011,"June",NA,13,97.6,0,19.3,78.2,0,0,97.6,95.5,84.1,19026.6,"8"
2011-06-12,2011,"June",NA,12,97,0,18.7,78.2,0,0,97,96.5,82.7,18833.4,"8"
2011-06-11,2011,"June",NA,11,90.9,0,18.7,72.2,0,0,90.9,95.8,82.1,18641.4,"8"
2011-06-10,2011,"June",NA,10,89.2,0,17.1,72.1,0,0,89.2,95.5,81.5,18461.4,"8"
2011-06-09,2011,"June",NA,9,102.7,0,18.7,84,0,0,102.7,80.6,79.5,18284.7,"8"
2011-06-08,2011,"June",NA,8,102.9,0,18.7,84.1,0,0,102.9,72.8,79.5,18081.4,"8"
2011-06-07,2011,"June",NA,7,93.5,0,21.1,72.4,0,0,93.5,68.8,80.4,17877.6,"8"
2011-06-06,2011,"June",NA,6,89.2,0,17.1,72.1,0,0,89.2,68.4,81.4,17692.5,"8"
2011-06-05,2011,"June",NA,5,75.7,0,15.4,60.3,0,61.2,14.4,67.5,82.5,17515.8,"8"
2011-06-04,2011,"June",NA,4,63.9,0,15.4,48.5,0,0,63.9,78.5,92,17487.2,"8"
2011-06-03,2011,"June",NA,3,83.2,0,17,66.2,0,0,83.2,86.2,93.4,17360.7,"8"
2011-06-02,2011,"June",NA,2,91.1,0,18.7,72.3,0,0,91.1,91.9,95.9,17196.1,"8"
2011-06-01,2011,"June",NA,1,85,0,18.7,66.3,0,0,85,94.4,96.5,17015.7,"8"
2011-05-31,2011,"May",5,31,69.2,0,14.9,54.3,0,0,69.2,97.6,98.1,16847.4,"8"
2011-05-30,2011,"May",5,30,102.7,0,18.7,84,0,0,102.7,105.6,98.6,16710.4,"8"
2011-05-29,2011,"May",5,29,111.4,0,21.2,90.2,0,0,111.4,100.5,97.8,16507.1,"8"
2011-05-28,2011,"May",5,28,103.5,0,19.3,84.1,0,0,103.5,100,96.2,16286.5,"8"
2011-05-27,2011,"May",5,27,101,0,17.1,83.9,0,0,101,98.7,97.3,16081.6,"8"
2011-05-26,2011,"May",5,26,109.4,0,19.3,90,0,0,109.4,98.7,98,15881.5,"8"
2011-05-25,2011,"May",5,25,77.4,0,17.1,60.3,0,0,77.4,91.5,97.8,15665,"8"
2011-05-24,2011,"May",5,24,108.6,0,18.7,90,0,0,108.6,95.1,99.4,15511.6,"8"
2011-05-23,2011,"May",5,23,96.9,0,18.7,78.1,0,0,96.9,92.3,98.3,15296.6,"8"
2011-05-22,2011,"May",5,22,101.1,0,17.1,84,0,0,101.1,96,96.8,15104.7,"8"
2011-05-21,2011,"May",5,21,73.7,0,13.6,60.1,0,0,73.7,97.3,96,14904.6,"8"
2011-05-20,2011,"May",5,20,95.1,0,17.1,78,0,0,95.1,104.1,99,14758.7,"8"
2011-05-19,2011,"May",5,19,95,0,17,78,0,0,95,103.8,100.2,14570.4,"8"
2011-05-18,2011,"May",5,18,115.2,0,30.3,84.9,0,0,115.2,104.3,102.8,14382.3,"8"
2011-05-17,2011,"May",5,17,107.4,0,28.6,78.9,0,0,107.4,97.6,101.4,14154.2,"8"
2011-05-16,2011,"May",5,16,107.6,0,28.7,78.9,0,0,107.6,94.8,100.2,13941.5,"8"
2011-05-15,2011,"May",5,15,93.8,0,21.3,72.5,0,0,93.8,93.9,99.1,13728.4,"8"
2011-05-14,2011,"May",5,14,97.5,0,24.7,72.8,0,0,97.5,96.5,97.8,13542.6,"8"
2011-05-13,2011,"May",5,13,81.6,0,20.8,60.7,0,0,81.6,101.2,96.4,13349.6,"8"
2011-05-12,2011,"May",5,12,93.6,0,20.9,72.6,0,0,93.6,105.2,96.2,13188.1,"8"
2011-05-11,2011,"May",5,11,103.2,0,24.5,78.8,0,0,103.2,105.5,94,13002.8,"8"
2011-05-10,2011,"May",5,10,106.9,0,27.9,78.9,0,0,106.9,104.3,92.5,12798.5,"8"
2011-05-09,2011,"May",5,9,121,0,29.9,91,0,0,121,99.1,92.8,12586.9,"8"
2011-05-08,2011,"May",5,8,101.5,0,28.3,73.2,0,0,101.5,91.5,91.8,12347.3,"8"
2011-05-07,2011,"May",5,7,94.9,0,22.2,72.7,0,0,94.9,87.1,90.8,12146.3,"8"
2011-05-06,2011,"May",5,6,97.3,0,18.9,78.4,0,0,97.3,82.4,89.4,11958.4,"8"
2011-05-05,2011,"May",5,5,81,0,20.2,60.8,0,0,81,80.7,90.1,11765.7,"8"
2011-05-04,2011,"May",5,4,83,0,16.6,66.4,0,0,83,86.4,90.6,11605.4,"8"
2011-05-03,2011,"May",5,3,79.3,0,13.2,66.2,0,0,79.3,92.1,92.3,11441,"8"
2011-05-02,2011,"May",5,2,71.6,0,11.5,60.1,0,0,71.6,94.4,93,11283.9,"8"
2011-05-01,2011,"May",5,1,88.7,0,16.4,72.3,0,0,88.7,96.3,95,11142.2,"8"
2011-04-30,2011,"Apr",4,30,109.4,0,24.4,84.9,0,0,109.4,99.5,94.9,10966.5,"8"
2011-04-29,2011,"Apr",4,29,111.5,0,26.2,85.2,0,0,111.5,94.7,91.8,10750,"8"
2011-04-28,2011,"Apr",4,28,90.9,0,18.2,72.6,0,0,90.9,92.6,88.1,10529.3,"8"
2011-04-27,2011,"Apr",4,27,81,0,14.7,66.3,0,0,81,91.6,87.7,10349.3,"8"
2011-04-26,2011,"Apr",4,26,104.9,0,14.9,90,0,0,104.9,93.7,88.6,10188.9,"8"
2011-04-25,2011,"Apr",4,25,85.2,0,18.4,66.8,0,0,85.2,90.3,85.1,9981.1,"8"
2011-04-24,2011,"Apr",4,24,100.8,0,21.8,78.9,0,0,100.8,88.8,83.6,9812.3,"8"
2011-04-23,2011,"Apr",4,23,85.9,0,18.9,67,0,0,85.9,83.7,82.1,9612.8,"8"
2011-04-22,2011,"Apr",4,22,91.8,0,18.9,72.9,0,0,91.8,83.8,81.9,9442.7,"8"
2011-04-21,2011,"Apr",4,21,87.6,0,20.4,67.2,0,0,87.6,83.5,80.3,9260.9,"8"
2011-04-20,2011,"Apr",4,20,78.2,0,17.1,61.1,0,0,78.2,79.9,80.4,9087.5,"8"
2011-04-19,2011,"Apr",4,19,75.1,0,9.1,66,0,0,75.1,78.4,82.1,8932.8,"8"
2011-04-18,2011,"Apr",4,18,86.6,0,19.3,67.3,0,0,86.6,80.6,84.5,8784.1,"8"
2011-04-17,2011,"Apr",4,17,89.9,0,11.6,78.2,0,0,89.9,80,84.7,8612.6,"8"
2011-04-16,2011,"Apr",4,16,70,0,9.6,60.4,0,0,70,77.2,82.6,8434.6,"8"
2011-04-15,2011,"Apr",4,15,70.3,0,9.8,60.4,0,0,70.3,80.9,80.7,8296.1,"8"
2011-04-14,2011,"Apr",4,14,86.1,0,13.4,72.7,0,0,86.1,85.8,80.6,8156.9,"8"
2011-04-13,2011,"Apr",4,13,83.9,0,11.4,72.5,0,0,83.9,88.3,77.6,7986.4,"8"
2011-04-12,2011,"Apr",4,12,75.7,0,9.4,66.3,0,0,75.7,89.3,77.8,7820.2,"8"
2011-04-11,2011,"Apr",4,11,88.4,0,9.9,78.4,0,0,88.4,87.9,77.3,7670.2,"8"
2011-04-10,2011,"Apr",4,10,94.6,0,10.2,84.4,0,0,94.6,80.5,74,7495.3,"8"
2011-04-09,2011,"Apr",4,9,99.1,0,14,85,0,0,99.1,75.4,71,7308,"8"
2011-04-08,2011,"Apr",4,8,88.7,0,10.2,78.5,0,0,88.7,66.8,66.9,7111.8,"8"
2011-04-07,2011,"Apr",4,7,68.8,0,8.2,60.5,0,0,68.8,66.3,63.7,6936.2,"8"
2011-04-06,2011,"Apr",4,6,74.2,0,12.7,61.4,0,22.6,51.6,66.6,63.7,6800.1,"8"
2011-04-05,2011,"Apr",4,5,69,0,8.4,60.6,0,0,69,67.5,65.4,6697.9,"8"
2011-04-04,2011,"Apr",4,4,56.1,0,2,54.1,0,0,56.1,66.5,64.2,6561.2,"8"
2011-04-03,2011,"Apr",4,3,86,0,6.3,79.7,0,0,86,66.9,64.9,6450,"8"
2011-04-02,2011,"Apr",4,2,70.4,0,3.7,66.7,0,0,70.4,61.1,61.9,6279.7,"8"
2011-04-01,2011,"Apr",4,1,56.1,0,2,54.1,0,0,56.1,60.8,59.8,6140.3,"8"
2011-03-31,2011,"Mar",3,31,63.9,0,3.4,60.5,0,0,63.9,63.3,60.5,6029.2,"8"
2011-03-30,2011,"Mar",3,30,64,0,3.4,60.6,0,6.2,57.8,61.9,61.7,5902.6,"8"
2011-03-29,2011,"Mar",3,29,57.2,0,2.7,54.5,0,0,57.2,62.9,62.7,5788.1,"8"
2011-03-28,2011,"Mar",3,28,69.1,0,2.8,66.2,0,0,69.1,62.7,62.1,5674.9,"8"
2011-03-27,2011,"Mar",3,27,68.6,0,2.5,66.1,0,0,68.6,58.8,60.2,5538.1,"8"
2011-03-26,2011,"Mar",3,26,56.7,0,2.4,54.4,0,0,56.7,57.6,59,5402.2,"8"
2011-03-25,2011,"Mar",3,25,62.7,0,2.5,60.2,0,0,62.7,61.6,58.9,5289.9,"8"
2011-03-24,2011,"Mar",3,24,56.2,0,2,54.2,0,0,56.2,62.6,56.9,5165.7,"8"
2011-03-23,2011,"Mar",3,23,49.5,0,1.4,48,0,0,49.5,61.6,55.7,5054.4,"8"
2011-03-22,2011,"Mar",3,22,62.7,0,2.4,60.4,0,0,62.7,61.7,51,4956.5,"8"
2011-03-21,2011,"Mar",3,21,76.7,0,3.7,73,0,0,76.7,60.4,49.6,4832.2,"8"
2011-03-20,2011,"Mar",3,20,68,0,1.9,66.1,0,0,68,56.2,46.9,4680.4,"8"
2011-03-19,2011,"Mar",3,19,50.9,0,2.3,48.6,0,0,50.9,51.2,44.3,4545.7,"8"
2011-03-18,2011,"Mar",3,18,50.2,0,1.8,48.4,0,0,50.2,49.8,43.6,4445,"8"
2011-03-17,2011,"Mar",3,17,56.3,0,1.9,54.3,0,0,56.3,40.3,44.6,4345.6,"8"
2011-03-16,2011,"Mar",3,16,55.4,0,1.3,54.1,0,0,55.4,38.9,46.5,4234.2,"8"
2011-03-15,2011,"Mar",3,15,43.4,0,1.2,42.2,0,0,43.4,37.6,45.8,4124.5,"8"
2011-03-14,2011,"Mar",3,14,43.6,0,1.3,42.3,0,0,43.6,37.5,45.1,4038.5,"8"
2011-03-13,2011,"Mar",3,13,2.7,0,1.5,1.2,0,0,2.7,37.3,45.7,3952.2,"8"
2011-03-12,2011,"Mar",3,12,49.2,0,1.1,48.1,0,0,49.2,49,48.6,3946.9,"8"
2011-03-11,2011,"Mar",3,11,49.2,0,1.1,48.1,0,0,49.2,54.1,47.9,3849.5,"8"
2011-03-10,2011,"Mar",3,10,42.7,0,0.7,41.9,0,0,42.7,54,47.8,3752.2,"8"
2011-03-09,2011,"Mar",3,9,43,0,0.9,42.1,0,0,43,52.7,47.7,3667.7,"8"
2011-03-08,2011,"Mar",3,8,60.9,0,1,60,0,0,60.9,54.1,47.7,3582.5,"8"
2011-03-07,2011,"Mar",3,7,74.6,0,1.9,72.7,0,0,74.6,48.1,47.7,3461.9,"8"
2011-03-06,2011,"Mar",3,6,48.8,0,0.7,48,0,0,48.8,41.7,44.5,3314.2,"8"
2011-03-05,2011,"Mar",3,5,36.4,0,0.5,35.9,0,0,36.4,41.6,43.8,3217.6,"8"
2011-03-04,2011,"Mar",3,4,49.8,0,1.2,48.6,0,0,49.8,42.7,44.4,3145.5,"8"
2011-03-03,2011,"Mar",3,3,30.9,0,0.6,30.3,0,0,30.9,41.2,43.7,3046.8,"8"
2011-03-02,2011,"Mar",3,2,42.6,0,0.5,42.1,0,0,42.6,47.3,43.6,2985.5,"8"
2011-03-01,2011,"Mar",3,1,48,0,0.3,47.7,0,0,48,47.3,43.1,2901.1,"8"
2011-02-28,2011,"Feb",2,28,42.2,0,0.3,41.8,0,0,42.2,46.1,43.2,2806.1,"8"
2011-02-27,2011,"Feb",2,27,42.5,0,0.4,42.1,0,0,42.5,46.2,42,2722.7,"8"
2011-02-26,2011,"Feb",2,26,61.3,0,0.9,60.4,0,0,61.3,46.1,41.4,2638.5,"8"
2011-02-25,2011,"Feb",2,25,42.4,0,0.4,42,0,0,42.4,39.9,39.6,2517.1,"8"
2011-02-24,2011,"Feb",2,24,42.2,0,0.3,41.8,0,0,42.2,38.8,38.3,2433,"8"
2011-02-23,2011,"Feb",2,23,42.5,0,0.4,42.1,0,0,42.5,40.2,37.1,2349.6,"8"
2011-02-22,2011,"Feb",2,22,42.2,0,0.3,41.9,0,0,42.2,37.8,35.3,2265.4,"8"
2011-02-21,2011,"Feb",2,21,30.1,0,0.2,29.9,0,0,30.1,36.7,33.5,2181.8,"8"
2011-02-20,2011,"Feb",2,20,37.1,0,0.6,36.5,0,0,37.1,39.2,33.5,2122.1,"8"
2011-02-19,2011,"Feb",2,19,48.9,0,0.6,48.3,0,0,48.9,37.8,32.1,2048.6,"8"
2011-02-18,2011,"Feb",2,18,30.5,0,0.4,30.1,0,0,30.5,34.1,27.9,1951.8,"8"
2011-02-17,2011,"Feb",2,17,37,0,0.6,36.4,0,0,37,32.8,28.4,1891.3,"8"
2011-02-16,2011,"Feb",2,16,42.5,0,0.4,42.1,0,0,42.5,30.2,26.5,1818,"8"
2011-02-15,2011,"Feb",2,15,30,0,0.2,29.9,0,0,30,27.7,24.7,1733.8,"8"
2011-02-14,2011,"Feb",2,14,30.3,0,0.3,29.9,0,0,30.3,26.5,23.5,1674.3,"8"
2011-02-13,2011,"Feb",2,13,24.1,0,0.2,24,0,0,24.1,21.7,21.6,1614.4,"8"
2011-02-12,2011,"Feb",2,12,23.9,0,0.1,23.9,0,0,23.9,24,21,1566.6,"8"
2011-02-11,2011,"Feb",2,11,30,0,0.2,29.9,0,0,30,22.8,19.8,1519.2,"8"
2011-02-10,2011,"Feb",2,10,24.1,0,0.2,23.9,0,0,24.1,21.7,12.6,1459.7,"8"
2011-02-09,2011,"Feb",2,9,29.8,0,0.1,29.8,0,23.7,6.1,20.5,9.6,1412.1,"8"
2011-02-08,2011,"Feb",2,8,36.1,0,0.3,35.8,0,0.1,36.1,21.6,11.9,1400,"8"
2011-02-07,2011,"Feb",2,7,17.9,0,0.1,17.9,0,0,17.9,18,11.3,1328.6,"8"
2011-02-06,2011,"Feb",2,6,24.2,0,0.2,24,0,0,24.2,16.8,11.9,1293.1,"8"
2011-02-05,2011,"Feb",2,5,17.9,0,0.1,17.9,0,0,17.9,3.5,11.9,1245.1,"8"
2011-02-04,2011,"Feb",2,4,12,0,0.1,11.9,0,0,12,-1.3,11.9,1209.5,"8"
2011-02-03,2011,"Feb",2,3,17.9,0,0.1,17.8,0,0,17.9,2.3,13.7,1185.9,"8"
2011-02-02,2011,"Feb",2,2,17.9,0,0.1,17.8,0,6.1,11.8,4.7,14.9,1150.5,"8"
2011-02-01,2011,"Feb",2,1,17.9,0,0.1,17.8,0,60.1,-42.2,7.1,15.6,1127.1,"8"
2011-01-31,2011,"Jan",1,31,23.9,0,0.1,23.9,0,30,-6.1,20.3,22.2,1210.8,"8"
2011-01-30,2011,"Jan",1,30,30,0,0.2,29.8,0,0,30,25.2,24.6,1222.7,"8"
2011-01-29,2011,"Jan",1,29,30.1,0,0.2,29.9,0,0,30.1,25.2,23.5,1163.4,"8"
2011-01-28,2011,"Jan",1,28,23.9,0,0.1,23.9,0,0,23.9,25.2,24,1103.9,"8"
2011-01-27,2011,"Jan",1,27,23.8,0,0.1,23.8,0,0,23.8,24,24,1056.5,"8"
2011-01-26,2011,"Jan",1,26,18.2,0,0.2,18.1,0,0,18.2,24.1,24.1,1009.3,"8"
2011-01-25,2011,"Jan",1,25,29.8,0,0.1,29.7,0,0,29.8,24,24.7,973.2,"8"
2011-01-24,2011,"Jan",1,24,30,0,0.2,29.9,0,0,30,21.7,22.9,914.3,"8"
2011-01-23,2011,"Jan",1,23,18.2,0,0.2,18.1,0,0,18.2,22.9,21.7,854.8,"8"
2011-01-22,2011,"Jan",1,22,24.1,0,0.2,24,0,0,24.1,24,21.1,818.7,"8"
2011-01-21,2011,"Jan",1,21,18,0,0.1,18,0,0,18,24.1,18.7,770.9,"8"
2011-01-20,2011,"Jan",1,20,18.2,0,0.2,18.1,0,0,18.2,25.3,19.3,735.1,"8"
2011-01-19,2011,"Jan",1,19,35.9,0,0.2,35.8,0,0,35.9,24.1,20.5,699,"8"
2011-01-18,2011,"Jan",1,18,23.8,0,0.1,23.8,0,0,23.8,20.5,19.3,627.9,"8"
2011-01-17,2011,"Jan",1,17,24.4,0,0.3,24.1,0,0,24.4,18.2,18.7,580.7,"8"
2011-01-16,2011,"Jan",1,16,23.9,0,0.1,23.9,0,0,23.9,13.3,17.4,532.3,"8"
2011-01-15,2011,"Jan",1,15,12.3,0,0.2,12.1,0,0,12.3,13.3,16.8,484.9,"8"
2011-01-14,2011,"Jan",1,14,18.2,0,0.2,18.1,0,0,18.2,16.8,17.4,460.6,"8"
2011-01-13,2011,"Jan",1,13,12.1,0,0.1,12,0,0,12.1,18,17.4,424.5,"8"
2011-01-12,2011,"Jan",1,12,12.1,0,0.1,12.1,0,12.3,-0.1,19.1,18,400.7,"8"
2011-01-11,2011,"Jan",1,11,23.9,0,0.1,23.9,0,0,23.9,21.6,19.1,400.9,"8"
2011-01-10,2011,"Jan",1,10,30,0,0.2,29.9,0,0,30,20.4,17.9,353.5,"8"
2011-01-09,2011,"Jan",1,9,23.9,0,0.1,23.9,0,0,23.9,18,NA,294,"8"
2011-01-08,2011,"Jan",1,8,17.9,0,0.1,17.9,0,0.1,17.9,16.8,NA,246.7,"8"
2011-01-07,2011,"Jan",1,7,12.1,0,0.1,12,0,0,12.1,16.8,NA,211.3,"8"
2011-01-06,2011,"Jan",1,6,18.2,0,0.2,18,0,0,18.2,16.7,NA,187.4,"8"
2011-01-05,2011,"Jan",1,5,17.9,0,0.1,17.9,0,0,17.9,15.3,NA,151.5,"8"
2011-01-04,2011,"Jan",1,4,18,0,0.1,18,0,0,18,NA,NA,116,"8"
2011-01-03,2011,"Jan",1,3,17.9,0,0.1,17.9,0,0,17.9,NA,NA,80.3,"8"
2011-01-02,2011,"Jan",1,2,11.3,0,0.1,11.2,0,0,11.3,NA,NA,44.8,"8"
2011-01-01,2011,"Jan",1,1,11.3,0,0.1,11.2,0,0,11.3,NA,NA,22.4,"8"
2010-12-31,2010,"Dec",12,31,42,0,0.3,41.7,0,113.1,-71.1,4.1,24.9,81161.8,"8"
2010-12-30,2010,"Dec",12,30,60.2,0,0.5,59.7,0,113.1,-52.9,26.7,37.4,81302.5,"8"
2010-12-29,2010,"Dec",12,29,66,0,0.4,65.6,0,0,66,44.5,48.1,81407.2,"8"
2010-12-28,2010,"Dec",12,28,36.1,0,0.3,35.8,0,0,36.1,39.7,46.4,81276.4,"8"
2010-12-27,2010,"Dec",12,27,42,0,0.3,41.7,0,0,42,42.1,47.6,81204.9,"8"
2010-12-26,2010,"Dec",12,26,42.2,0,0.4,41.8,0,0,42.2,45.7,47,81121.7,"8"
2010-12-25,2010,"Dec",12,25,36.1,0,0.3,35.8,0,0,36.1,48.1,47.6,81038,"8"
2010-12-24,2010,"Dec",12,24,42.1,0,0.3,41.8,0,0,42.1,51.7,50,80966.5,"8"
2010-12-23,2010,"Dec",12,23,48.1,0,0.4,47.7,0,0,48.1,53,51.8,80883.1,"8"
2010-12-22,2010,"Dec",12,22,60.1,0,0.4,59.7,0,0,60.1,53,52.4,80787.9,"8"
2010-12-21,2010,"Dec",12,21,54.2,0,0.4,53.8,0,0,54.2,48.2,50.6,80668.8,"8"
2010-12-20,2010,"Dec",12,20,54.1,0,0.4,53.7,0,0,54.1,47,51.3,80561.5,"8"
2010-12-19,2010,"Dec",12,19,48.4,0,0.5,47.9,0,0,48.4,48.3,51.9,80454.3,"8"
2010-12-18,2010,"Dec",12,18,48.2,0,0.4,47.8,0,0,48.2,50.6,53.7,80358.4,"8"
2010-12-17,2010,"Dec",12,17,36.2,0,0.3,35.9,0,0.1,36,51.8,54.3,80262.8,"8"
2010-12-16,2010,"Dec",12,16,54.2,0,0.4,53.8,0,6.1,48.1,53.1,56.7,80191.5,"8"
2010-12-15,2010,"Dec",12,15,60.6,0,0.6,60,0,0,60.6,55.5,56.7,80096.1,"8"
2010-12-14,2010,"Dec",12,14,60.1,0,0.4,59.7,0,0,60.1,55.5,56.1,79976.1,"8"
2010-12-13,2010,"Dec",12,13,54.1,0,0.4,53.7,0,0,54.1,56.7,56.2,79857.1,"8"
2010-12-12,2010,"Dec",12,12,42.3,0,0.4,41.9,0,0,42.3,56.7,56.8,79749.9,"8"
2010-12-11,2010,"Dec",12,11,60.4,0,0.5,59.9,0,0,60.4,60.3,59.2,79666,"8"
2010-12-10,2010,"Dec",12,10,60.4,0,0.5,59.9,0,0,60.4,58,58.5,79546.4,"8"
2010-12-09,2010,"Dec",12,9,66.2,0,0.5,65.6,0,0,66.2,56.8,57.3,79426.8,"8"
2010-12-08,2010,"Dec",12,8,54.2,0,0.4,53.8,0,0,54.2,55.6,54.9,79295.8,"8"
2010-12-07,2010,"Dec",12,7,60.4,0,0.5,59.9,0,0,60.4,56.8,58.5,79188.4,"8"
2010-12-06,2010,"Dec",12,6,48.5,0,0.5,48,0,0,48.5,58,58.6,79068.7,"8"
2010-12-05,2010,"Dec",12,5,54.4,0,0.5,53.9,0,0,54.4,59.1,58.5,78972.6,"8"
2010-12-04,2010,"Dec",12,4,60.4,0,0.5,59.9,0,0,60.4,57.8,59.1,78864.9,"8"
2010-12-03,2010,"Dec",12,3,60.3,0,0.5,59.8,0,0,60.3,54.2,62.1,78745.2,"8"
2010-12-02,2010,"Dec",12,2,66.2,0,0.5,65.7,0,0,66.2,60.3,63.9,78625.8,"8"
2010-12-01,2010,"Dec",12,1,54.2,0,0.4,53.8,0,0,54.2,59.1,63.9,78494.6,"8"
2010-11-30,2010,"Nov",11,30,48,0,0.3,47.7,0,0,48,57.9,68.2,78387.2,"8"
2010-11-29,2010,"Nov",11,29,42.3,0,0.4,41.9,0,0,42.3,60.4,73.6,78292.1,"8"
2010-11-28,2010,"Nov",11,28,90.5,0,0.7,89.8,0,0,90.5,70,78.4,78208.3,"8"
2010-11-27,2010,"Nov",11,27,60.5,0,0.5,60,0,0,60.5,67.5,77.2,78029.1,"8"
2010-11-26,2010,"Nov",11,26,48.3,0,0.4,47.9,0,0,48.3,68.8,78.3,77909.3,"8"
2010-11-25,2010,"Nov",11,25,66,0,0.4,65.6,0,5.9,60.1,78.4,81.9,77813.6,"8"
2010-11-24,2010,"Nov",11,24,90.5,0,0.7,89.8,0,0,90.5,86.8,84.9,77694.6,"8"
2010-11-23,2010,"Nov",11,23,78.2,0,0.5,77.7,0,0,78.2,86.8,83.7,77515.4,"8"
2010-11-22,2010,"Nov",11,22,66.7,0,0.6,66.1,0,0,66.7,86.8,83.7,77360.5,"8"
2010-11-21,2010,"Nov",11,21,96.3,0,0.6,95.7,0,0,96.3,87.9,84.9,77228.4,"8"
2010-11-20,2010,"Nov",11,20,102.5,0,0.7,101.7,0,0,102.5,85.5,83.3,77037.8,"8"
2010-11-19,2010,"Nov",11,19,90.1,0,0.5,89.6,0,0,90.1,83,83.9,76834.9,"8"
2010-11-18,2010,"Nov",11,18,78.3,0,0.5,77.8,0,0,78.3,80.7,85.7,76656.5,"8"
2010-11-17,2010,"Nov",11,17,72.4,0,0.5,71.9,0,0,72.4,80.7,90.5,76501.5,"8"
2010-11-16,2010,"Nov",11,16,84.3,0,0.5,83.8,0,0,84.3,81.8,94.7,76358.1,"8"
2010-11-15,2010,"Nov",11,15,90.5,0,0.6,89.8,0,0.5,90,81.1,97.7,76191.2,"8"
2010-11-14,2010,"Nov",11,14,78.3,0,0.5,77.8,0,0,78.3,84.8,98.4,76013,"8"
2010-11-13,2010,"Nov",11,13,78.3,0,0.5,77.8,0,0,78.3,90.8,100.8,75858,"8"
2010-11-12,2010,"Nov",11,12,78.2,0,0.5,77.7,0,0,78.2,100.4,105.6,75702.9,"8"
2010-11-11,2010,"Nov",11,11,96.6,0,0.6,95.9,0,15.7,80.9,107.7,109.8,75548.1,"8"
2010-11-10,2010,"Nov",11,10,108.2,0,0.6,107.5,0,0,108.2,114.4,116.2,75388,"8"
2010-11-09,2010,"Nov",11,9,108.3,0,0.6,107.6,0,0,108.3,112,118,75173.8,"8"
2010-11-08,2010,"Nov",11,8,126.4,0,0.7,125.6,0,0,126.4,110.8,122.3,74959.4,"8"
2010-11-07,2010,"Nov",11,7,114.6,0,0.7,113.9,0,0,114.6,110.9,119.9,74709.2,"8"
2010-11-06,2010,"Nov",11,6,114.4,0,0.6,113.7,0,0,114.4,112,118.1,74482.2,"8"
2010-11-05,2010,"Nov",11,5,96.6,0,0.6,95.9,0,0,96.6,118,117,74255.8,"8"
2010-11-04,2010,"Nov",11,4,102.3,0,0.5,101.7,0,0,102.3,124,117.7,74064.6,"8"
2010-11-03,2010,"Nov",11,3,126.4,0,0.7,125.7,0,0,126.4,133.7,116.5,73862.1,"8"
2010-11-02,2010,"Nov",11,2,120.3,0,0.6,119.7,0,0,120.3,129,114.8,73611.8,"8"
2010-11-01,2010,"Nov",11,1,144.5,0,0.9,143.7,0,0,144.5,124.3,113.1,73373.5,"8"
