             ET TOOLBOX REACH SUMMARY

      Summary for: URGWOM Reach 6 (Bernardo to San Acacia gage)       

      Vegetation classification: IKONOS 2000 + USU 2001         

      ET TOOLBOX classes (ag. + rip. + open water + urb.):     6192.0 acres

          (Daily URGWOM Water Use = Daily Consumptive Use Total - Rain)

             --------------- Daily Consumptive Use ---------------    Daily    ----- Daily URGWOM Water Use ----    Total URGWOM Water    ----- Daily Flow Difference -----
    2003   F  Total   Agriculture    Riparian   Open Water   Urban    Rain      Total    5-Day Avg.  10-Day Avg.    Use To-Date Since      Total    5-Day Avg.  10-Day Avg.
" Month Day M   CFS         CFS          CFS         CFS       CFS      CFS       CFS         CFS          CFS       Jan.  1, 2003 AC-FT     CFS         CFS          CFS"
 ----- --- - ------   -----------    --------   ----------   ------   -----    -------   ----------  -----------    -------------------   -------   ----------  -----------
  July 24      77.0        16.2         54.7         6.0       0.0     0.0       77.0        64.1         71.0           12189.8           None        None         None
  July 23      77.9        16.3         55.3         6.2       0.0     0.0       77.9        63.6         72.1           12037.3           None        None         None
  July 22      74.8        15.7         53.2         5.9       0.0     0.0       74.8        63.0         72.2           11883.0           None        None         None
  July 21      66.2        14.3         46.6         5.3       0.0     0.0       66.2        61.1         72.4           11734.8           None        None         None
  July 20      80.6        17.4         56.7         6.5       0.0    55.9       24.7        65.0         73.2           11603.8           None        None         None
  July 19      74.2        16.0         52.2         6.1       0.0     0.0       74.2        77.9         79.0           11554.9           None        None         None
  July 18      74.9        16.1         52.6         6.1       0.0     0.0       74.9        80.5         79.8           11407.9           None        None         None
  July 17      65.7        13.8         46.6         5.3       0.0     0.0       65.7        81.5         81.1           11259.7           None        None         None
  July 16      85.3        18.3         60.1         6.9       0.0     0.0       85.3        83.7         82.6           11129.5           None        None         None
  July 15      89.3        19.6         62.3         7.3       0.0     0.0       89.3        81.5         82.3           10960.6           None        None         None
  July 14      87.5        19.0         61.3         7.2       0.0     0.0       87.5        80.1         82.0           10783.8           None        None         None
  July 13      79.7        17.6         55.6         6.6       0.0     0.0       79.7        79.1         81.4           10610.6           None        None         None
  July 12      76.5        16.8         53.3         6.5       0.0     0.0       76.5        80.6         81.8           10452.7           None        None         None
  July 11      74.5        16.3         51.9         6.2       0.0     0.0       74.5        81.4         82.1           10301.2           None        None         None
  July 10      82.3        17.7         57.7         6.9       0.0     0.0       82.3        83.0         82.4           10153.7           None        None         None
  July  9      82.7        18.1         57.5         7.1       0.0     0.0       82.7        83.8         81.9            9990.9           None        None         None
  July  8      87.1        19.3         60.5         7.3       0.0     0.0       87.1        83.7         82.6            9827.1           None        None         None
  July  7      80.6        17.8         55.9         6.9       0.0     0.0       80.6        82.9         80.9            9654.6           None        None         None
  July  6      82.3        18.5         56.7         7.1       0.0     0.0       82.3        82.8         79.8            9494.9           None        None         None
  July  5      86.3        19.4         59.5         7.4       0.0     0.0       86.3        81.8         79.7            9331.9           None        None         None
  July  4      82.1        18.2         56.7         7.1       0.0     0.0       82.1        80.0         79.0            9161.1           None        None         None
  July  3      83.4        19.1         56.9         7.3       0.0     0.0       83.4        81.6         79.9            8998.5           None        None         None
  July  2      79.7        18.1         54.6         7.0       0.0     0.0       79.7        78.8         80.1            8833.5           None        None         None
  July  1      77.3        17.1         53.5         6.7       0.0     0.0       77.3        76.9         80.0            8675.6           None        None         None
  June 30      77.3        17.7         52.8         6.8       0.0     0.0       77.3        77.7         80.1            8522.6           None        None         None
  June 29      90.2        20.6         61.7         7.9       0.0     0.0       90.2        78.1         78.3            8369.4           None        None         None
  June 28      69.4        16.0         47.2         6.2       0.0     0.0       69.4        78.1         66.7            8190.9           None        None         None
  June 27      70.2        15.6         48.4         6.2       0.0     0.0       70.2        81.4         62.4            8053.5           None        None         None
  June 26      81.3        18.5         55.4         7.3       0.0     0.0       81.3        83.2         58.7            7914.6           None        None         None
  June 25      79.3        18.7         53.4         7.2       0.0     0.0       79.3        82.6         57.0            7753.7           None        None         None
  June 24      90.6        21.3         61.1         8.2       0.0     0.0       90.6        78.4         55.3            7596.6           None        None         None
  June 23      85.6        20.1         57.7         7.7       0.0     0.0       85.6        55.3         54.3            7417.3           None        None         None
  June 22      79.2        18.5         53.5         7.3       0.0     0.0       79.2        43.4         52.7            7247.9           None        None         None
  June 21      78.1        18.3         52.5         7.2       0.0     0.0       78.1        34.2         51.7            7091.0           None        None         None
  June 20      60.4        13.9         41.0         5.6       0.0     1.6       58.8        31.5         50.4            6936.3           None        None         None
  June 19      46.6        10.8         31.5         4.3       0.0    72.0      -25.4        32.2         51.1            6820.0           None        None         None
  June 18      31.0         6.8         21.2         2.9       0.0     4.5       26.5        53.4         50.8            6870.3           None        None         None
  June 17      53.6        12.3         36.4         4.9       0.0    20.5       33.1        62.1         54.1            6817.8           None        None         None
  June 16      64.5        14.6         44.0         5.9       0.0     0.0       64.5        69.1         57.3            6752.3           None        None         None
  June 15      73.7        16.6         50.3         6.7       0.0    11.3       62.4        69.2         57.2            6624.5           None        None         None
  June 14      80.3        19.4         53.2         7.6       0.0     0.0       80.3        69.9         57.6            6500.9           None        None         None
  June 13      69.9        16.5         46.7         6.7       0.0     0.0       69.9        48.1         55.4            6341.8           None        None         None
  June 12      68.5        16.1         45.9         6.5       0.0     0.0       68.5        46.2         54.7            6203.5           None        None         None
  June 11      65.0        15.4         43.3         6.2       0.0     0.0       65.0        45.5         52.3            6067.7           None        None         None
  June 10      66.0        15.3         44.3         6.4       0.0     0.0       66.0        45.1         49.9            5939.1           None        None         None
  June  9      35.9         8.0         24.6         3.3       0.0    64.7      -28.7        45.2         47.8            5808.5           None        None         None
  June  8      60.2        13.4         41.0         5.8       0.0     0.0       60.2        62.7         56.2            5865.3           None        None         None
  June  7      65.3        15.4         43.4         6.5       0.0     0.0       65.3        63.2         56.0            5746.1           None        None         None
  June  6      66.6        15.1         44.8         6.6       0.0     3.7       62.8        59.1         55.2            5616.9           None        None         None
  June  5      66.3        14.9         44.9         6.5       0.0     0.0       66.3        54.7         54.4            5492.4           None        None         None
  June  4      63.3        15.0         41.9         6.4       0.0     4.3       59.0        50.3         52.7            5361.1           None        None         None
  June  3      63.7        15.6         41.4         6.6       0.0     1.1       62.6        49.6         51.5            5244.3           None        None         None
  June  2      49.8        11.7         33.0         5.1       0.0     5.3       44.5        48.9         49.2            5120.4           None        None         None
  June  1      42.0         9.9         27.7         4.4       0.0     1.1       40.8        51.3         49.2            5032.3           None        None         None
  May  31      55.3        13.2         36.3         5.8       0.0    10.7       44.7        54.1         50.4            4951.4           None        None         None
  May  30      55.5        13.2         36.4         5.9       0.0     0.0       55.5        55.1         51.2            4863.0           None        None         None
  May  29      58.8        14.0         38.6         6.2       0.0     0.0       58.8        53.4         49.9            4753.0           None        None         None
  May  28      56.5        13.3         37.2         6.0       0.0     0.0       56.5        49.5         50.3            4636.5           None        None         None
  May  27      55.0        13.3         35.8         6.0       0.0     0.0       55.0        47.2         49.3            4524.6           None        None         None
  May  26      51.5        12.3         33.5         5.7       0.0     2.1       49.4        46.8         49.0            4415.7           None        None         None
  May  25      48.8        11.9         31.5         5.4       0.0     1.6       47.1        47.3         49.1            4317.8           None        None         None
  May  24      42.3        10.1         27.5         4.7       0.0     2.8       39.4        46.4         50.6            4224.5           None        None         None
  May  23      45.1        10.7         29.3         5.1       0.0     0.0       45.1        51.0         50.2            4146.4           None        None         None
  May  22      52.8        12.8         34.0         6.0       0.0     0.0       52.8        51.3         50.0            4057.1           None        None         None
  May  21      51.8        12.4         33.4         6.0       0.0     0.0       51.8        51.3         49.5            3952.6           None        None         None
  May  20      42.7        10.5         27.1         5.0       0.0     0.0       42.7        51.0         49.7            3849.9           None        None         None
  May  19      62.7        15.3         40.1         7.3       0.0     0.0       62.7        54.8         50.0            3765.4           None        None         None
  May  18      46.5        11.6         29.4         5.6       0.0     0.0       46.5        49.4         49.2            3641.2           None        None         None
  May  17      52.6        12.7         33.5         6.4       0.0     0.0       52.6        48.7         49.6            3549.1           None        None         None
  May  16      50.3        12.6         31.5         6.1       0.0     0.0       50.3        47.7         48.6            3445.0           None        None         None
  May  15      61.8        15.4         38.8         7.6       0.0     0.0       61.8        48.5         47.8            3345.5           None        None         None
  May  14      35.8         9.0         22.3         4.5       0.0     0.0       35.8        45.2         46.3            3223.2           None        None         None
  May  13      43.1        10.9         26.7         5.5       0.0     0.0       43.1        48.9         46.7            3152.2           None        None         None
  May  12      47.7        12.0         29.6         6.1       0.0     0.0       47.7        50.6         45.6            3066.8           None        None         None
  May  11      54.0        14.0         32.8         7.2       0.0     0.0       54.0        49.5         44.1            2972.4           None        None         None
  May  10      45.5        11.7         27.7         6.1       0.0     0.0       45.5        47.2         41.6            2865.5           None        None         None
  May   9      54.4        13.7         33.5         7.2       0.0     0.0       54.4        47.3         40.4            2775.5           None        None         None
  May   8      51.2        13.5         30.7         7.0       0.0     0.0       51.2        44.6         38.1            2667.7           None        None         None
  May   7      42.2        10.8         25.6         5.8       0.0     0.0       42.2        40.6         36.1            2566.3           None        None         None
  May   6      42.8        11.6         25.2         6.0       0.0     0.0       42.8        38.8         34.3            2482.8           None        None         None
  May   5      46.1        12.1         27.6         6.4       0.0     0.0       46.1        35.9         33.1            2398.1           None        None         None
  May   4      40.4        10.3         24.4         5.7       0.0     0.0       40.4        33.5         31.4            2306.7           None        None         None
  May   3      31.7         8.1         19.2         4.4       0.0     0.0       31.7        31.7         30.3            2226.6           None        None         None
  May   2      32.8         8.5         19.6         4.6       0.0     0.0       32.8        31.6         29.7            2163.9           None        None         None
  May   1      28.7         7.4         17.0         4.2       0.0     0.0       28.7        29.8         29.6            2099.0           None        None         None
  Apr. 30      34.1         9.0         20.0         5.1       0.0     0.0       34.1        30.3         29.2            2042.3           None        None         None
  Apr. 29      31.4         8.3         18.5         4.6       0.0     0.0       31.4        29.2         28.9            1974.7           None        None         None
  Apr. 28      30.8         8.0         18.2         4.6       0.0     0.0       30.8        28.8         28.7            1912.4           None        None         None
  Apr. 27      24.2         6.3         14.2         3.8       0.0     0.0       24.2        27.8         27.7            1851.5           None        None         None
  Apr. 26      30.7         8.3         17.5         4.9       0.0     0.0       30.7        29.4         28.4            1803.5           None        None         None
  Apr. 25      29.1         7.9         16.5         4.6       0.0     0.0       29.1        28.2         27.9            1742.7           None        None         None
  Apr. 24      29.3         7.9         16.5         4.9       0.0     0.0       29.3        28.5         27.1            1685.1           None        None         None
  Apr. 23      25.7         7.2         14.1         4.3       0.0     0.0       25.7        28.6         26.1            1627.1           None        None         None
