             ET TOOLBOX REACH SUMMARY

      Summary for: URGWOM Reach 8 (San Marcial to Elephant Butte)     

      Vegetation classification: MRGCD Ag. & IkonUSu Rip. (MRIU) (Except open water)

      ET TOOLBOX classes (ag. + rip. + open water + urb.):    13163.6 acres
  Apr.  9  *  182.1         0.0         40.3       141.9       0.0    64.3      117.8       123.9        128.8           14041.3
  Apr.  8  *  160.0         0.0         36.9       123.0       0.0     0.0      160.0       127.7        132.9           13808.0
  Apr.  7  *  139.7         0.0         35.4       104.4       0.0     0.0      139.7       117.6        130.9           13491.3
  Apr.  6  *  136.4         0.0         32.2       104.2       0.0    14.2      122.1       115.1        128.6           13214.6
  Apr.  5  *  120.7         0.0         30.6        90.2       0.0    40.7       80.0       121.5        128.4           12972.8
  Apr.  4  *  136.5         0.0         32.3       104.2       0.0     0.0      136.5       133.8        133.5           12814.4
  Apr.  3  *  109.8         0.0         29.0        80.8       0.0     0.0      109.8       138.2        126.4           12544.0
  Apr.  2  *  127.2         0.0         32.3        94.9       0.0     0.0      127.2       144.2        128.6           12326.7
  Apr.  1  *  154.0         0.0         35.6       118.4       0.0     0.0      154.0       142.0        127.2           12074.8
  Mar. 31  *  141.3         0.0         32.4       108.9       0.0     0.0      141.3       135.4        124.5           11770.0
  Mar. 30  *  158.8         0.0         35.7       123.1       0.0     0.0      158.8       133.2        123.3           11490.1
  Mar. 29  *  139.8         0.0         30.9       108.9       0.0     0.0      139.8       114.6        120.6           11175.8
  Mar. 28  *  116.2         0.0         26.1        90.1       0.0     0.0      116.2       112.9        116.5           10899.0
  Mar. 27  *  120.8         0.0         26.1        94.7       0.0     0.0      120.8       112.3        114.7           10668.8
  Mar. 26  *  130.4         0.0         26.4       104.0       0.0     0.0      130.4       113.6        115.0           10429.7
  Mar. 25  *  121.2         0.0         26.4        94.8       0.0    55.5       65.7       113.3        110.6           10171.4
  Mar. 24  *  131.6         0.0         23.2       108.4       0.0     0.0      131.6       126.6        111.3           10041.4
  Mar. 23  *  113.1         0.0         23.2        89.9       0.0     0.0      113.1       120.0        102.3            9780.9
  Mar. 22  *  127.3         0.0         23.4       103.9       0.0     0.0      127.3       117.1         97.7            9557.0
  Mar. 21  *  128.9         0.0         25.0       103.9       0.0     0.0      128.9       116.5         92.9            9305.0
  Mar. 20  *  132.0         0.0         23.5       108.5       0.0     0.0      132.0       107.9         90.3            9049.8
  Mar. 19  *   98.6         0.0         18.4        80.2       0.0     0.0       98.6        96.1         86.4            8788.5
  Mar. 18  *   98.9         0.0         18.6        80.3       0.0     0.0       98.9        84.7         84.4            8593.3
  Mar. 17  *  124.1         0.0         20.5       103.6       0.0     0.0      124.1        78.4         81.3            8397.4
  Mar. 16  *   86.1         0.0         15.3        70.7       0.0     0.0       86.1        69.4         73.6            8151.7
  Mar. 15  *  104.6         0.0         15.4        89.2       0.0    31.7       73.0        72.8         73.8            7981.3
  Mar. 14  *   93.6         0.0         13.9        79.8       0.0    52.3       41.3        76.6         74.7            7836.9
  Mar. 13  *   92.1         0.0         12.4        79.7       0.0    24.7       67.4        84.2         78.2            7755.0
  Mar. 12  *   79.1         0.0          9.0        70.1       0.0     0.0       79.1        84.3         79.6            7621.6
  Mar. 11  *  103.1         0.0         14.2        88.9       0.0     0.0      103.1        77.8         76.1            7465.1
  Mar. 10  *   92.4         0.0         12.7        79.7       0.0     0.0       92.4        74.8         63.4            7261.0
  Mar.  9  *   79.0         0.0          9.1        69.9       0.0     0.0       79.0        72.8         62.8            7078.1
  Mar.  8  *   68.1         0.0          7.5        60.6       0.0     0.0       68.1        72.2         63.4            6921.7
  Mar.  7  *   88.7         0.0          9.5        79.1       0.0    42.4       46.3        74.9         61.8            6787.0
  Mar.  6  *   88.6         0.0          9.5        79.0       0.0     0.0       88.6        74.5         65.7            6695.3
  Mar.  5  *   82.2         0.0          7.9        74.3       0.0     0.0       82.2        52.0         65.4            6520.0
  Mar.  4  *   82.3         0.0          8.1        74.3       0.0     6.6       75.7        52.8         65.3            6357.2
  Mar.  3  *   81.6         0.0          7.7        73.9       0.0     0.0       81.6        54.6         65.7            6207.3
  Mar.  2  *   74.7         0.0          5.8        68.9       0.0    30.5       44.2        48.7         64.5            6045.7
  Mar.  1  *   81.7         0.0          7.9        73.8       0.0   105.4      -23.7        57.0         66.1            5958.2
  Feb. 28  *   86.2         0.0          8.1        78.2       0.0     0.0       86.2        78.9         77.3            6005.1
  Feb. 27  *   86.1         0.0          8.1        78.0       0.0     1.6       84.4        77.8         77.5            5834.3
  Feb. 26  *   76.8         0.0          7.9        68.9       0.0    24.6       52.2        76.8         76.5            5667.1
  Feb. 25  *   85.8         0.0          8.1        77.7       0.0     0.0       85.8        80.4         80.1            5563.7
  Feb. 24  *   85.7         0.0          8.1        77.6       0.0     0.0       85.7        75.3         80.3            5393.9
  Feb. 23  *   80.9         0.0          7.9        72.9       0.0     0.0       80.9        75.8         80.5            5224.3
  Feb. 22  *   79.6         0.0          2.2        77.4       0.0    -0.0       79.6        77.2         80.3            5064.2
  Feb. 21  *   70.0         0.0          1.9        68.1       0.0     0.0       70.0        76.2         79.2            4906.6
  Feb. 20  *   60.2         0.0          1.4        58.8       0.0     0.0       60.2        79.8         77.7            4767.9
  Feb. 19  *   88.2         0.0          2.2        86.0       0.0     0.0       88.2        85.4         79.0            4648.6
  Feb. 18  *   88.1         0.0          2.2        85.9       0.0     0.0       88.1        85.3         77.1            4474.1
  Feb. 17  *   74.5         0.0          2.1        72.4       0.0     0.0       74.5        83.3         73.8            4299.7
  Feb. 16  *   88.2         0.0          2.4        85.8       0.0     0.0       88.2        82.2         70.9            4152.2
  Feb. 15  *   88.1         0.0          2.4        85.7       0.0     0.0       88.1        75.6         64.4            3977.5
  Feb. 14  *   87.4         0.0          2.1        85.3       0.0     0.0       87.4        72.6         55.5            3803.0
  Feb. 13  *   78.5         0.0          2.1        76.4       0.0     0.0       78.5        68.9         50.8            3630.0
  Feb. 12  *   69.0         0.0          1.8        67.2       0.0     0.0       69.0        64.2         48.4            3474.6
  Feb. 11  *   55.1         0.0          1.4        53.7       0.0     0.0       55.1        59.5         44.7            3337.9
  Feb. 10  *   73.2         0.0          1.8        71.4       0.0     0.1       73.0        53.2         41.7            3228.8
  Feb.  9  *   68.7         0.0          1.8        66.9       0.0    -0.0       68.7        38.4         40.3            3084.2
  Feb.  8  *   54.9         0.0          1.4        53.5       0.0     0.0       54.9        32.8         40.2            2948.2
  Feb.  7  *   45.9         0.0          1.3        44.6       0.0     0.0       45.9        32.6         40.1            2839.4
  Feb.  6  *   31.8         0.0          0.7        31.1       0.0     8.2       23.6        29.9         40.1            2748.6
  Feb.  5  *   31.8         0.0          0.7        31.0       0.0    32.9       -1.1        30.2         41.8            2701.9
  Feb.  4  *   40.9         0.0          1.1        39.9       0.0     0.2       40.8        42.2         47.3            2704.2
  Feb.  3  *   54.3         0.0          1.3        53.0       0.0     0.3       54.0        47.6         47.7            2623.4
  Feb.  2  *   40.6         0.0          0.9        39.7       0.0     8.4       32.2        47.6         45.4            2516.5
  Feb.  1  *   41.2         0.0          1.3        39.9       0.0    16.1       25.1        50.2         45.3            2452.6
  Jan. 31  *   59.0         0.0          1.6        57.3       0.0     0.0       59.0        53.4         47.3            2402.9
  Jan. 30  *   67.7         0.0          1.8        65.9       0.0    -0.0       67.7        52.3         45.9            2286.2
  Jan. 29  *   54.1         0.0          1.4        52.7       0.0     0.0       54.1        47.7         43.6            2152.2
  Jan. 28  *   45.2         0.0          1.3        43.9       0.0    -0.0       45.2        43.2         42.6            2045.1
  Jan. 27  *   40.9         0.0          1.3        39.6       0.0     0.0       40.9        40.5         42.6            1955.5
  Jan. 26  *   53.8         0.0          1.4        52.4       0.0     0.0       53.8        41.3         42.9            1874.6
  Jan. 25  *   44.6         0.0          1.1        43.5       0.0     0.0       44.6        39.4         41.9            1768.0
  Jan. 24  *   31.6         0.0          0.9        30.6       0.0     0.0       31.6        39.5         41.4            1679.7
  Jan. 23  *   31.5         0.0          0.9        30.6       0.0     0.0       31.5        42.1         42.3            1617.2
  Jan. 22  *   44.8         0.0          1.3        43.5       0.0     0.0       44.8        44.7         42.2            1554.8
  Jan. 21  *   44.7         0.0          1.3        43.4       0.0     0.0       44.7        44.5         42.1            1466.1
  Jan. 20  *   44.7         0.0          1.3        43.4       0.0     0.0       44.7        44.4         42.0            1377.6
  Jan. 19  *   44.6         0.0          1.3        43.3       0.0    -0.0       44.6        43.4         40.7            1289.1
  Jan. 18  *   44.5         0.0          1.3        43.2       0.0     0.0       44.5        42.4         40.1            1200.8
  Jan. 17  *   44.0         0.0          1.1        43.0       0.0     0.0       44.0        39.7         39.6            1112.7
  Jan. 16  *   44.4         0.0          1.3        43.1       0.0     0.0       44.4        39.8         38.2            1025.5
  Jan. 15  *   39.7         0.0          1.1        38.6       0.0     0.0       39.7        39.6         37.7             937.6
  Jan. 14  *   39.6         0.0          1.1        38.6       0.0     0.0       39.6        37.9         37.6             859.1
  Jan. 13  *   31.0         0.0          0.9        30.1       0.0     0.0       31.0        37.8         36.6             780.6
  Jan. 12  *   44.1         0.0          1.3        42.8       0.0     0.0       44.1        39.5         36.5             719.2
  Jan. 11  *   43.6         0.0          1.1        42.6       0.0     0.0       43.6        36.7         33.9             631.9
  Jan. 10  *   31.1         0.0          1.1        30.0       0.0     0.0       31.1        35.8         27.6             545.5
  Jan.  9  *   39.3         0.0          1.1        38.3       0.0     0.0       39.3        37.2         24.4             484.0
  Jan.  8  *   39.2         0.0          1.1        38.2       0.0     0.0       39.2        35.4         20.5             406.2
  Jan.  7  *   30.3         0.0          0.7        29.6       0.0     0.0       30.3        33.6         16.6             328.5
  Jan.  6  *   38.9         0.0          0.9        37.9       0.0     0.0       38.9        31.0         13.6             268.4
  Jan.  5  *   38.4         0.0          0.7        37.7       0.0     0.0       38.4        19.3          9.7             191.4
  Jan.  4  *   30.2         0.0          0.7        29.4       0.0     0.0       30.2        11.6          5.8             115.3
  Jan.  3  *   30.1         0.0          0.7        29.4       0.0     0.0       30.1         5.6          2.8              55.6
  Jan.  2  *   17.5         0.0          0.6        16.9       0.0     0.0       17.5        -0.4         -0.2              -4.0
  Jan.  1  *   25.7         0.0          0.6        25.0       0.0    45.2      -19.5        -3.9         -2.0             -38.6

 Irrigated Ag acreage =       0.0
                 Riparian acreage =   3778.3
                           Open Water acreage =   9385.3 (daily variable)
                                          Urban acreage =      0.0
                                               Total (ag. + rip. + open water + urb.) =    13163.6 acres
 Fallow acreage =      0.0
 Idle acreage =        0.0

