             ET TOOLBOX REACH SUMMARY

      Summary for: URGWOM Reach 8 (San Marcial to Elephant Butte)     

      Vegetation classification: IKONOS 2000 + USU 2001          (Except open water)

      ET TOOLBOX classes (ag. + rip. + open water + urb.):    18486.3 acres

          (Daily URGWOM Water Use = Daily Consumptive Use Total - Rain)

"      Note:  Final values are subject to change with updated weather data, which could occur multiple times during periods of local "
             weather station data feed instability.

             --------------- Daily Consumptive Use ---------------    Daily    ----- Daily URGWOM Water Use ----    Total URGWOM Water    ----- Daily Flow Difference -----
    2009   F  Total   Agriculture    Riparian   Open Water   Urban    Rain      Total    5-Day Avg.  10-Day Avg.    Use To-Date Since      Total    5-Day Avg.  10-Day Avg.
" Month Day M   CFS         CFS          CFS         CFS       CFS      CFS       CFS         CFS          CFS       Jan.  1, 2009 AC-FT     CFS         CFS          CFS"
 ----- --- - ------   -----------    --------   ----------   ------   -----    -------   ----------  -----------    -------------------   -------   ----------  -----------
  Sep.  5     167.5         0.0         38.0       129.5       0.0    69.5       98.0       120.7        149.4           63890.4           None        None         None
  Sep.  4     147.6         0.0         39.0       108.5       0.0    44.7      102.9       138.7        155.9           63696.3           None        None         None
  Sep.  3     139.3         0.0         41.0        98.2       0.0   110.4       28.9       146.1        119.3           63492.6           None        None         None
  Sep.  2     186.0         0.0         44.9       141.1       0.0     0.0      186.0       176.1        111.2           63435.4           None        None         None
  Sep.  1     187.8         0.0         46.4       141.3       0.0     0.0      187.8       179.7        107.6           63067.1           None        None         None
  Aug. 31     187.8         0.0         46.3       141.4       0.0     0.0      187.8       178.1        106.0           62695.3           None        None         None
  Aug. 30     203.7         0.0         46.2       157.4       0.0    63.8      139.9       173.2        107.3           62323.5           None        None         None
  Aug. 29     193.2         0.0         46.2       146.9       0.0    14.2      179.0        92.5        116.2           62046.6           None        None         None
  Aug. 28     204.0         0.0         46.1       157.8       0.0     0.0      204.0        46.3        120.7           61692.2           None        None         None
  Aug. 27     181.1         0.0         44.6       136.5       0.0     1.0      180.1        35.5        119.5           61288.3           None        None         None
  Aug. 26     163.2         0.0         42.8       120.4       0.0     0.0      163.2        33.8        123.5           60931.6           None        None         None
  Aug. 25      83.2         0.0         33.0        50.2       0.0   346.8     -263.6        41.3        129.4           60608.5           None        None         None
  Aug. 24     108.8         0.0         36.7        72.0       0.0   161.1      -52.4       139.8        176.7           61130.4           None        None         None
  Aug. 23     152.8         0.0         47.7       105.1       0.0     2.8      150.0       195.2        186.3           61234.1           None        None         None
  Aug. 22     171.7         0.0         49.8       121.9       0.0     0.0      171.7       203.6        155.1           60937.0           None        None         None
  Aug. 21     200.8         0.0         51.2       149.5       0.0     0.0      200.8       213.3        155.9           60597.1           None        None         None
  Aug. 20     228.9         0.1         56.7       172.2       0.0     0.0      228.9       217.5        157.2           60199.5           None        None         None
  Aug. 19     224.7         0.1         57.3       167.3       0.0     0.0      224.6       213.5        153.1           59746.3           None        None         None
  Aug. 18     205.6         0.0         54.4       151.1       0.0    13.7      191.9       177.3        153.2           59301.4           None        None         None
  Aug. 17     220.0         0.1         57.2       162.8       0.0     0.0      220.0       106.6        159.2           58921.5           None        None         None
  Aug. 16     221.9         0.0         53.3       168.5       0.0     0.0      221.9        98.5        159.7           58485.9           None        None         None
  Aug. 15     209.0         0.0         51.1       157.9       0.0     0.0      209.0        96.8        145.5           58046.5           None        None         None
  Aug. 14     163.1         0.0         44.1       119.0       0.0   119.4       43.7        92.6        148.1           57632.6           None        None         None
  Aug. 13     134.1         0.0         48.0        86.0       0.0   295.8     -161.7       129.1        167.6           57546.0           None        None         None
  Aug. 12     206.5         0.0         52.8       153.7       0.0    27.0      179.5       211.8        205.9           57866.2           None        None         None
  Aug. 11     213.7         0.1         59.2       154.5       0.0     0.0      213.7       220.8        209.5           57510.9           None        None         None
  Aug. 10     189.3         0.1         56.9       132.3       0.0     1.2      188.0       194.2        210.9           57087.7           None        None         None
  Aug.  9     225.8         0.1         59.2       166.5       0.0     0.0      225.8       203.6        210.2           56715.4           None        None         None
  Aug.  8     252.2         0.1         62.3       189.8       0.0     0.0      252.2       206.1        200.7           56268.4           None        None         None
  Aug.  7     224.4         0.1         56.9       167.4       0.0     0.0      224.4       199.9        173.7           55768.9           None        None         None
  Aug.  6     139.6         0.0         51.6        87.9       0.0    59.1       80.5       198.2        170.3           55324.6           None        None         None
  Aug.  5     235.1         0.1         55.3       179.7       0.0     0.0      235.1       227.7        173.3           55165.3           None        None         None
  Aug.  4     238.1         0.1         57.6       180.5       0.0     0.0      238.1       216.8        158.4           54699.8           None        None         None
  Aug.  3     221.3         0.1         57.6       163.7       0.0     0.0      221.3       195.2        158.3           54228.4           None        None         None
  Aug.  2     216.2         0.1         52.2       164.0       0.0     0.0      216.2       147.6        157.1           53790.1           None        None         None
  Aug.  1     227.6         0.1         51.6       176.0       0.0     0.0      227.6       142.3        152.6           53362.1           None        None         None
  July 31     193.4         0.1         51.6       141.8       0.0    12.4      181.0       118.9        149.0           52911.4           None        None         None
  July 30     209.8         0.0         44.5       165.2       0.0    79.7      130.1       100.0        146.7           52553.1           None        None         None
  July 29     227.7         0.0         50.0       177.7       0.0   244.8      -17.1       121.5        148.5           52295.5           None        None         None
  July 28     191.6         0.0         48.4       143.2       0.0     1.9      189.7       166.7        170.4           52329.3           None        None         None
  July 27     188.4         0.1         50.5       137.8       0.0    77.7      110.7       162.9        164.6           51953.6           None        None         None
  July 26     204.7         0.1         54.3       150.4       0.0   118.0       86.8       179.0        176.1           51734.4           None        None         None
  July 25     237.2         0.1         56.5       180.6       0.0     0.0      237.2       193.4        181.2           51562.7           None        None         None
  July 24     227.7         0.1         52.7       174.9       0.0    18.6      209.1       175.5        180.8           51093.0           None        None         None
  July 23     214.2         0.1         50.5       163.6       0.0    43.6      170.6       174.2        179.5           50679.1           None        None         None
  July 22     191.6         0.0         45.7       145.9       0.0     0.0      191.6       166.4        185.4           50341.4           None        None         None
  July 21     202.1         0.1         49.5       152.6       0.0    43.3      158.9       173.2        191.4           49962.1           None        None         None
  July 20     214.1         0.1         54.8       159.2       0.0    66.6      147.5       169.0        200.6           49647.5           None        None         None
  July 19     232.8         0.1         60.8       171.9       0.0    30.4      202.4       186.0        206.7           49355.6           None        None         None
  July 18     217.6         0.1         51.6       165.9       0.0    86.1      131.5       184.8        206.6           48954.8           None        None         None
  July 17     225.7         0.1         53.2       172.4       0.0     0.1      225.6       204.4        219.2           48694.4           None        None         None
  July 16     184.1         0.1         47.9       136.1       0.0    45.8      138.3       209.5        219.3           48247.8           None        None         None
  July 15     247.6         0.1         50.1       197.4       0.0    15.2      232.4       232.2        217.5           47973.9           None        None         None
  July 14     236.0         0.1         50.2       185.7       0.0    39.6      196.4       227.3        212.8           47513.9           None        None         None
  July 13     254.4         0.1         55.6       198.7       0.0    25.0      229.3       228.4        211.5           47125.0           None        None         None
  July 12     251.3         0.1         52.3       199.0       0.0     0.0      251.3       234.0        133.8           46670.9           None        None         None
  July 11     251.7         0.1         52.2       199.4       0.0     0.0      251.7       229.0        126.8           46173.3           None        None         None
  July 10     240.4         0.1         47.0       193.3       0.0    32.7      207.7       202.9        125.2           45675.0           None        None         None
  July  9     238.4         0.1         50.7       187.6       0.0    36.1      202.3       198.3        118.7           45263.8           None        None         None
  July  8     257.1         0.1         50.7       206.3       0.0     0.0      257.1       194.5        115.5           44863.3           None        None         None
  July  7     226.5         0.1         50.7       175.7       0.0     0.0      226.5        33.5         40.6           44354.2           None        None         None
  July  6     217.2         0.1         47.6       169.6       0.0    96.4      120.8        24.6         19.4           43905.8           None        None         None
  July  5     208.8         0.1         45.4       163.4       0.0    24.2      184.6        47.5         -7.3           43666.6           None        None         None
  July  4     183.6         0.0         39.0       144.6       0.0     0.0      183.6        39.2         -2.8           43301.0           None        None         None
  July  3     117.8         0.0         35.1        82.7       0.0   665.8     -548.0        36.4         -3.1           42937.4           None        None         None
  July  2     215.9         0.1         45.5       170.3       0.0    33.7      182.1        47.8         62.7           44022.5           None        None         None
