             ET TOOLBOX REACH SUMMARY

      Summary for: URGWOM Reach 8 (San Marcial to Elephant Butte)     

      Vegetation classification: MRGCD Ag. & IkonUSu Rip. (MRIU) (Except open water)

      ET TOOLBOX classes (ag. + rip. + open water + urb.):    13654.6 acres
  Apr.  8  *  125.4         0.0         38.7        86.7       0.0     0.0      125.4       138.0        132.9            7548.2
  Apr.  7  *  139.5         0.0         41.9        97.6       0.0     0.0      139.5       137.3        132.8            7300.0
  Apr.  6  *  139.4         0.0         41.9        97.5       0.0     0.0      139.4       134.9        131.3            7023.8
  Apr.  5  *  149.9         0.0         41.9       108.0       0.0     0.0      149.9       134.5        128.3            6747.7
  Apr.  4  *  135.8         0.0         38.7        97.1       0.0     0.0      135.8       130.0        123.0            6450.9
  Apr.  3  *  122.0         0.0         32.3        89.7       0.0     0.0      122.0       127.9        116.9            6182.1
  Apr.  2  *  127.2         0.0         33.9        93.3       0.0     0.0      127.2       128.3        112.6            5940.5
  Apr.  1  *  137.6         0.0         37.2       100.5       0.0     0.0      137.6       127.7        108.6            5688.7
  Mar. 31  *  127.4         0.0         34.1        93.3       0.0     0.0      127.4       122.2        104.0            5416.2
  Mar. 30  *  125.5         0.0         35.7        89.8       0.0     0.4      125.1       115.9        102.3            5163.9
  Mar. 29  *  124.0         0.0         34.2        89.8       0.0     0.0      124.0       106.0         99.8            4916.1
  Mar. 28  *  124.2         0.0         31.1        93.1       0.0     0.0      124.2        96.9         96.7            4670.5
  Mar. 27  *  110.2         0.0         31.1        79.0       0.0     0.0      110.2        89.5         94.1            4424.7
  Mar. 26  *   96.2         0.0         24.7        71.6       0.0     0.0       96.2        85.8         92.2            4206.5
  Mar. 25  *   75.2         0.0         18.1        57.1       0.0     0.0       75.2        88.7         88.1            4016.1
  Mar. 24  *   78.6         0.0         18.1        60.5       0.0     0.0       78.6        93.7         91.7            3867.2
  Mar. 23  *   87.6         0.0         19.9        67.7       0.0     0.0       87.6        96.6         93.7            3711.6
  Mar. 22  *   92.9         0.0         21.6        71.3       0.0     1.3       91.6        98.7         94.3            3538.1
  Mar. 21  *  110.3         0.0         21.7        88.6       0.0     0.0      110.3        98.5         93.5            3356.7
  Mar. 20  *  100.3         0.0         21.9        78.4       0.0     0.0      100.3        87.6         89.8            3138.3
  Mar. 19  *   93.3         0.0         21.9        71.4       0.0     0.0       93.3        89.7         85.2            2939.8
  Mar. 18  *   98.2         0.0         20.2        78.0       0.0     0.0       98.2        90.8         80.2            2755.0
  Mar. 17  *   98.7         0.0         20.5        78.2       0.0     8.2       90.5        89.8         73.1            2560.6
  Mar. 16  *  121.4         0.0         22.3        99.1       0.0    65.8       55.7        88.6         72.2            2381.3
  Mar. 15  *  110.9         0.0         22.3        88.6       0.0     0.0      110.9        91.9         73.5            2271.1
  Mar. 14  *   98.6         0.0         17.4        81.2       0.0     0.0       98.6        80.7         68.8            2051.5
  Mar. 13  *   93.3         0.0         15.8        77.5       0.0     0.0       93.3        69.5         66.3            1856.2
  Mar. 12  *   84.3         0.0         14.0        70.3       0.0     0.0       84.3        56.5         64.9            1671.5
  Mar. 11  *   72.4         0.0         12.5        59.9       0.0     0.0       72.4        55.9         63.1            1504.6
  Mar. 10  *   54.7         0.0          9.0        45.8       0.0     0.0       54.7        55.1         60.9            1361.2
  Mar.  9  *   42.9         0.0          7.5        35.4       0.0     0.0       42.9        56.9         56.2            1252.9
  Mar.  8  *   68.5         0.0          9.2        59.3       0.0    40.5       28.1        63.0         52.4            1167.9
  Mar.  7  *   81.1         0.0         11.2        69.9       0.0     0.0       81.1        73.3         50.4            1112.3
  Mar.  6  *   68.8         0.0          9.4        59.3       0.0     0.0       68.8        70.3         42.8             951.7
  Mar.  5  *   63.4         0.0          7.7        55.7       0.0     0.0       63.4        66.8         34.1             815.5
  Mar.  4  *   73.8         0.0          7.9        65.9       0.0     0.0       73.8        55.6         28.5             690.0
  Mar.  3  *   79.3         0.0          9.8        69.5       0.0     0.0       79.3        41.8         21.3             543.8
  Mar.  2  *   66.4         0.0          7.7        58.6       0.0     0.0       66.4        27.5         13.2             386.8
  Mar.  1  *   50.9         0.0          6.0        44.9       0.0     0.0       50.9        15.3          6.8             255.4
  Feb. 28  *    7.4         0.0          6.0         1.3       0.0     0.0        7.4         1.4          1.7             154.5
  Feb. 27  *    5.2         0.0          4.1         1.1       0.0    -0.0        5.2         1.4          1.3             140.0
  Feb. 26  *    7.6         0.0          6.1         1.4       0.0     0.0        7.6         0.8          1.1             129.7
  Feb. 25  *    5.2         0.0          4.1         1.1       0.0    -0.0        5.2        -1.0          0.6             114.7
  Feb. 24  *    4.6         0.0          3.8         0.8       0.0    22.9      -18.3        -1.6          0.4             104.3
  Feb. 23  *    7.4         0.0          6.0         1.3       0.0     0.0        7.4         2.1          2.5             140.5
  Feb. 22  *    2.4         0.0          1.3         1.1       0.0    -0.0        2.4         1.2          2.0             126.0
  Feb. 21  *    2.4         0.0          1.3         1.1       0.0     4.2       -1.8         1.3          1.5             121.3
  Feb. 20  *    2.4         0.0          1.3         1.1       0.0     0.0        2.4         2.3          1.9             124.9
  Feb. 19  *    0.0         0.0          0.0         0.0       0.0     0.0        0.0         2.3          1.9             120.2
  Feb. 18  *    3.0         0.0          1.6         1.3       0.0    -0.0        3.0         2.9          2.1             120.2
  Feb. 17  *    3.2         0.0          1.8         1.4       0.0    -0.0        3.2         2.7          2.1             114.3
  Feb. 16  *    3.0         0.0          1.6         1.3       0.0    -0.0        3.0         1.7          2.1             108.0
  Feb. 15  *    2.6         0.0          1.4         1.2       0.0    -0.0        2.6         1.5          2.1             102.1
  Feb. 14  *    2.6         0.0          1.4         1.2       0.0    -0.0        2.6         1.4          2.1              97.0
  Feb. 13  *    2.4         0.0          1.3         1.1       0.0    -0.0        2.4         1.3          2.1              91.9
  Feb. 12  *    1.9         0.0          1.1         0.9       0.0     4.1       -2.1         1.4          1.2              87.2
  Feb. 11  *    2.4         0.0          1.3         1.1       0.0     0.0        2.3         2.4          1.7              91.4
  Feb. 10  *    1.9         0.0          1.1         0.9       0.0     0.0        1.9         2.6          1.7              86.8
  Feb.  9  *    1.9         0.0          1.1         0.9       0.0     0.0        1.9         2.7          1.8              82.9
  Feb.  8  *    3.0         0.0          1.6         1.3       0.0    -0.0        3.0         2.9          1.8              79.1
  Feb.  7  *    3.0         0.0          1.6         1.3       0.0    -0.0        3.0         1.1          1.6              73.2
  Feb.  6  *    3.2         0.0          1.8         1.4       0.0    -0.0        3.2         1.0          1.5              67.3
  Feb.  5  *    2.6         0.0          1.4         1.2       0.0    -0.0        2.6         0.8          1.5              61.0
  Feb.  4  *    2.6         0.0          1.4         1.2       0.0    -0.0        2.6         0.8         -1.1              56.0
  Feb.  3  *    2.4         0.0          1.3         1.1       0.0     8.3       -6.0         0.7         -1.1              50.9
  Feb.  2  *    2.6         0.0          1.4         1.2       0.0    -0.0        2.6         2.1         -0.3              62.7
  Feb.  1  *    2.4         0.0          1.3         1.1       0.0    -0.0        2.4         2.1         -0.3              57.5
  Jan. 31  *    2.4         0.0          1.3         1.1       0.0    -0.0        2.4         2.1         -0.3              52.8
  Jan. 30  *    1.9         0.0          1.1         0.9       0.0     0.0        1.9        -3.0         -0.3              48.2
  Jan. 29  *    1.4         0.0          0.7         0.6       0.0     0.0        1.4        -2.9         -0.3              44.3
  Jan. 28  *    2.4         0.0          1.3         1.1       0.0     0.0        2.4        -2.7         -0.3              41.6
  Jan. 27  *    2.6         0.0          1.4         1.2       0.0    -0.0        2.6        -2.6         -0.3              36.9
  Jan. 26  *    2.4         0.0          1.3         1.1       0.0    25.5      -23.2        -2.7         -0.6              31.8
  Jan. 25  *    2.6         0.0          1.4         1.2       0.0    -0.0        2.6         2.3          1.9              77.7
  Jan. 24  *    2.4         0.0          1.3         1.1       0.0     0.1        2.3         2.2          1.7              72.6
  Jan. 23  *    2.6         0.0          1.4         1.2       0.0    -0.0        2.6         2.2          1.6              68.1
  Jan. 22  *    2.4         0.0          1.3         1.1       0.0    -0.0        2.4         2.0          1.4              63.0
  Jan. 21  *    1.9         0.0          1.1         0.9       0.0     0.0        1.9         1.6          1.2              58.2
  Jan. 20  *    1.9         0.0          1.1         0.9       0.0     0.0        1.9         1.4          1.1              54.4
  Jan. 19  *    1.9         0.0          1.1         0.9       0.0     0.0        1.9         1.2          0.9              50.6
  Jan. 18  *    1.9         0.0          1.1         0.9       0.0     0.0        1.9         1.0          0.9              46.7
  Jan. 17  *    0.0         0.0          0.0         0.0       0.0     0.0        0.0         0.8          0.9              42.9
  Jan. 16  *    1.4         0.0          0.7         0.6       0.0    -0.0        1.4         0.8          1.1              42.9
  Jan. 15  *    0.8         0.0          0.4         0.4       0.0     0.0        0.8         0.8          1.1              40.2
  Jan. 14  *    1.2         0.0          0.6         0.5       0.0     0.0        1.2         0.7          1.2              38.7
  Jan. 13  *    0.8         0.0          0.4         0.4       0.0     0.0        0.8         0.8          1.3              36.4
  Jan. 12  *    0.0         0.0          0.0         0.0       0.0     0.0        0.0         1.0          1.4              34.9
  Jan. 11  *    1.4         0.0          0.7         0.6       0.0    -0.0        1.4         1.3          1.6              34.9
  Jan. 10  *    0.0         0.0          0.0         0.0       0.0     0.0        0.0         1.4          1.6              32.2
  Jan.  9  *    1.8         0.0          0.9         0.8       0.0    -0.0        1.8         1.8          1.6              32.2
  Jan.  8  *    1.8         0.0          0.9         0.8       0.0    -0.0        1.8         1.8          1.4              28.7
  Jan.  7  *    1.8         0.0          0.9         0.8       0.0    -0.0        1.8         1.8          1.3              25.2
  Jan.  6  *    1.8         0.0          0.9         0.8       0.0    -0.0        1.8         1.8          1.1              21.7
  Jan.  5  *    1.8         0.0          0.9         0.8       0.0    -0.0        1.8         1.8          0.9              18.2
  Jan.  4  *    1.9         0.0          1.1         0.9       0.0     0.0        1.9         1.5          0.7              14.7
  Jan.  3  *    1.9         0.0          1.1         0.9       0.0     0.0        1.9         1.1          0.5              10.9
  Jan.  2  *    1.8         0.0          0.9         0.8       0.0    -0.0        1.8         0.7          0.4               7.0
  Jan.  1  *    1.8         0.0          0.9         0.8       0.0    -0.0        1.8         0.4          0.2               3.5

 Irrigated Ag acreage =       0.0
                 Riparian acreage =   3778.3
                           Open Water acreage =   9876.3 (daily variable)
                                          Urban acreage =      0.0
                                               Total (ag. + rip. + open water + urb.) =    13654.6 acres
 Fallow acreage =      0.0
 Idle acreage =        0.0

