             ET TOOLBOX REACH SUMMARY

      Summary for: URGWOM Reach 8 (San Marcial to Elephant Butte)     

      Vegetation classification: MRGCD Ag. & IkonUSu Rip. (MRIU) (Except open water)

      ET TOOLBOX classes (ag. + rip. + open water + urb.):    11750.6 acres
  Apr.  8  *  143.0         0.0         30.6       112.5       0.0   146.7       -3.7       145.2        135.2           15000.8
  Apr.  7  *  182.7         0.0         40.3       142.5       0.0     6.6      176.1       178.0        151.4           15008.1
  Apr.  6  *  173.7         0.0         40.3       133.4       0.0     0.0      173.7       171.0        150.4           14659.4
  Apr.  5  *  190.7         0.0         41.9       148.7       0.0     0.0      190.7       156.8        147.6           14315.6
  Apr.  4  *  189.4         0.0         40.3       149.1       0.0     0.0      189.4       138.7        144.5           13938.1
  Apr.  3  *  160.2         0.0         35.4       124.9       0.0     0.0      160.2       125.2        141.3           13563.1
  Apr.  2  *  140.9         0.0         30.6       110.3       0.0     0.0      140.9       124.8        137.4           13245.8
  Apr.  1  *  103.1         0.0         22.5        80.6       0.0     0.0      103.1       129.7        135.2           12966.9
  Mar. 31  *  121.8         0.0         25.8        96.0       0.0    22.0       99.9       138.3        141.2           12762.8
  Mar. 30  *  122.2         0.0         25.8        96.4       0.0     0.0      122.2       150.3        147.4           12565.0
  Mar. 29  *  158.0         0.0         30.9       127.1       0.0     0.0      158.0       157.3        147.8           12323.1
  Mar. 28  *  165.5         0.0         32.6       132.9       0.0     0.0      165.5       150.0        144.4           12010.2
  Mar. 27  *  145.8         0.0         27.8       118.0       0.0     0.0      145.8       140.6        143.2           11682.5
  Mar. 26  *  160.0         0.0         31.1       128.8       0.0     0.0      160.0       144.1        142.7           11393.7
  Mar. 25  *  157.0         0.0         27.9       129.1       0.0     0.0      157.0       144.5        140.1           11077.0
  Mar. 24  *  121.6         0.0         23.1        98.6       0.0     0.0      121.6       138.2        137.7           10766.0
  Mar. 23  *  118.3         0.0         19.8        98.6       0.0     0.0      118.3       138.7        140.7           10525.2
  Mar. 22  *  163.5         0.0         28.3       135.3       0.0     0.0      163.5       145.8        142.5           10290.9
  Mar. 21  *  161.9         0.0         26.7       135.2       0.0     0.0      161.9       141.3        137.4            9967.1
  Mar. 20  *  125.8         0.0         21.7       104.1       0.0     0.0      125.8       135.7        133.9            9646.5
  Mar. 19  *  124.2         0.0         20.2       104.0       0.0     0.0      124.2       137.1        134.0            9397.4
  Mar. 18  *  153.4         0.0         23.7       129.7       0.0     0.0      153.4       142.7        132.3            9151.6
  Mar. 17  *  141.2         0.0         22.0       119.2       0.0     0.0      141.2       139.1        123.6            8847.8
  Mar. 16  *  134.2         0.0         20.4       113.8       0.0     0.0      134.2       133.5        119.6            8568.3
  Mar. 15  *  132.5         0.0         18.9       113.5       0.0     0.0      132.5       132.0        118.2            8302.6
  Mar. 14  *  152.4         0.0         18.9       133.5       0.0     0.0      152.4       130.8        117.3            8040.4
  Mar. 13  *  135.5         0.0         17.4       118.1       0.0     0.0      135.5       121.9        115.8            7738.6
  Mar. 12  *  113.2         0.0         15.7        97.5       0.0     0.0      113.2       108.1        114.8            7470.2
  Mar. 11  *  126.6         0.0         14.2       112.4       0.0     0.0      126.6       105.7        116.1            7246.1
  Mar. 10  *  126.4         0.0         14.2       112.2       0.0     0.0      126.4       104.4        114.2            6995.4
  Mar.  9  *  107.6         0.0         10.9        96.7       0.0     0.0      107.6       103.7        113.6            6745.2
  Mar.  8  *   73.6         0.0          7.5        66.2       0.0     6.7       66.9       109.7        114.7            6532.1
  Mar.  7  *  105.7         0.0          9.4        96.2       0.0     4.8      100.8       121.5        120.0            6399.7
  Mar.  6  *  122.7         0.0         11.3       111.3       0.0     2.6      120.1       126.5        119.1            6200.0
  Mar.  5  *  122.9         0.0         11.6       111.4       0.0     0.0      122.9       124.1        115.6            5962.2
  Mar.  4  *  137.8         0.0         11.7       126.1       0.0     0.0      137.8       123.5        110.3            5718.8
  Mar.  3  *  126.0         0.0         10.1       115.9       0.0     0.0      126.0       119.8        102.8            5446.0
  Mar.  2  *  125.7         0.0         10.1       115.7       0.0     0.0      125.7       118.4         99.0            5196.5
  Mar.  1  *  108.2         0.0          8.1       100.1       0.0     0.0      108.2       111.7         96.0            4947.6
  Feb. 29  *  119.6         0.0          9.7       109.9       0.0     0.0      119.6       107.1         94.6            4733.4
  Feb. 28  *  119.4         0.0          9.7       109.6       0.0     0.0      119.4        97.1         92.1            4496.5
  Feb. 27  *  119.0         0.0          9.7       109.3       0.0     0.0      119.0        85.8         89.7            4260.2
  Feb. 26  *   92.3         0.0          7.9        84.4       0.0     0.0       92.3        79.7         87.2            4024.5
  Feb. 25  *   85.2         0.0          6.1        79.0       0.0     0.0       85.2        80.2         86.5            3841.7
  Feb. 24  *   69.8         0.0          5.8        64.0       0.0     0.0       69.8        82.2         85.9            3673.1
  Feb. 23  *   62.7         0.0          3.9        58.8       0.0    -0.0       62.7        87.2         87.3            3534.9
  Feb. 22  *   94.8         0.0          1.9        92.9       0.0     6.5       88.3        93.6         89.4            3410.7
  Feb. 21  *   95.2         0.0          2.2        93.0       0.0    -0.0       95.2        94.8         89.0            3235.9
  Feb. 20  *   95.0         0.0          2.2        92.8       0.0     0.0       95.0        92.7         87.8            3047.4
  Feb. 19  *   94.8         0.0          2.2        92.6       0.0     0.2       94.6        89.6         86.1            2859.3
  Feb. 18  *   95.0         0.0          2.4        92.6       0.0    -0.0       95.0        87.4         84.0            2672.0
  Feb. 17  *   94.4         0.0          2.2        92.2       0.0     0.0       94.4        85.2         80.4            2483.9
  Feb. 16  *   84.6         0.0          2.1        82.4       0.0     0.0       84.6        83.1         77.3            2297.0
  Feb. 15  *   79.3         0.0          1.9        77.4       0.0     0.0       79.3        82.8         73.7            2129.6
  Feb. 14  *   83.9         0.0          1.9        82.0       0.0     0.0       83.9        82.6         70.1            1972.6
  Feb. 13  *   84.1         0.0          2.1        82.0       0.0     0.0       84.1        80.5         66.1            1806.6
  Feb. 12  *   83.5         0.0          1.9        81.7       0.0    -0.0       83.5        75.6         61.0            1640.1
  Feb. 11  *   83.4         0.0          1.9        81.5       0.0    -0.0       83.4        71.5         56.1            1474.6
  Feb. 10  *   78.3         0.0          1.8        76.6       0.0     0.0       78.3        64.6         47.5            1309.5
  Feb.  9  *   73.3         0.0          1.6        71.7       0.0     0.0       73.3        57.6         46.2            1154.4
  Feb.  8  *   59.2         0.0          1.6        57.5       0.0    -0.0       59.2        51.6         46.1            1009.2
  Feb.  7  *   63.3         0.0          1.4        61.9       0.0     0.0       63.3        46.5         46.5             892.0
  Feb.  6  *   48.6         0.0          1.1        47.6       0.0     0.0       48.6        40.6         40.4             766.6
  Feb.  5  *   43.7         0.0          0.9        42.8       0.0     0.0       43.7        30.4         35.7             670.3
  Feb.  4  *   43.3         0.0          0.7        42.5       0.0     0.0       43.3        34.8         31.5             583.8
  Feb.  3  *   33.7         0.0          0.6        33.1       0.0     0.0       33.7        40.6         27.3             498.1
  Feb.  2  *   33.9         0.0          0.7        33.1       0.0     0.0       33.9        46.5         24.1             431.4
  Feb.  1  *   28.3         0.0          0.4        27.9       0.0    30.9       -2.7        40.1         21.0             364.4
  Jan. 31  *   72.6         0.0          1.8        70.9       0.0     6.8       65.8        41.0         21.5             369.6
  Jan. 30  *   72.5         0.0          1.8        70.8       0.0    -0.0       72.5        28.1         15.1             239.3
  Jan. 29  *   63.0         0.0          1.6        61.3       0.0     0.0       63.0        14.0          7.4              95.7
  Jan. 28  *    2.0         0.0          1.1         0.9       0.0     0.0        2.0         1.8          1.3             -29.0
  Jan. 27  *    1.8         0.0          0.9         0.8       0.0    -0.0        1.8         1.9          1.3             -32.9
  Jan. 26  *    1.4         0.0          0.7         0.6       0.0    -0.0        1.4         1.9          1.3             -36.4
  Jan. 25  *    1.8         0.0          0.9         0.8       0.0     0.0        1.7         2.0          0.9             -39.2
  Jan. 24  *    2.0         0.0          1.1         0.9       0.0     0.0        2.0         0.8          1.0             -42.6
  Jan. 23  *    2.4         0.0          1.3         1.1       0.0    -0.0        2.4         0.8          0.9             -46.5
  Jan. 22  *    2.0         0.0          1.1         0.9       0.0     0.0        2.0         0.7          0.8             -51.3
  Jan. 21  *    1.8         0.0          0.9         0.8       0.0     0.0        1.8         0.7          0.8             -55.2
  Jan. 20  *    2.4         0.0          1.3         1.1       0.0     6.6       -4.2        -0.1          0.7             -58.7
  Jan. 19  *    2.0         0.0          1.1         0.9       0.0     0.0        2.0         1.1          1.2             -50.3
  Jan. 18  *    2.0         0.0          1.1         0.9       0.0     0.0        2.0         1.1          1.2             -54.2
  Jan. 17  *    1.8         0.0          0.9         0.8       0.0    -0.0        1.8         1.0          1.0             -58.1
  Jan. 16  *    1.4         0.0          0.7         0.6       0.0     3.3       -1.9         0.9         -0.8             -61.7
  Jan. 15  *    1.8         0.0          0.9         0.8       0.0     0.0        1.8         1.5         -2.3             -57.9
  Jan. 14  *    1.8         0.0          0.9         0.8       0.0     0.0        1.8         1.4         -2.3             -61.4
  Jan. 13  *    1.4         0.0          0.7         0.7       0.0    -0.0        1.4         1.2         -3.8             -64.9
  Jan. 12  *    1.4         0.0          0.7         0.6       0.0     0.0        1.4         1.1         -3.7             -67.7
  Jan. 11  *    1.2         0.0          0.6         0.5       0.0     0.0        1.2        -2.5         -3.7             -70.4
  Jan. 10  *    1.2         0.0          0.6         0.5       0.0     0.0        1.2        -6.0         -3.7             -72.7
  Jan.  9  *    1.2         0.0          0.6         0.5       0.0     0.0        1.2        -6.0         -3.8             -75.0
  Jan.  8  *    0.8         0.0          0.4         0.4       0.0     0.0        0.8        -8.8         -3.9             -77.3
  Jan.  7  *    1.2         0.0          0.6         0.5       0.0    18.2      -17.0        -8.6         -4.0             -78.8
  Jan.  6  *    1.2         0.0          0.6         0.5       0.0    17.5      -16.3        -4.9         -2.3             -45.2
  Jan.  5  *    1.4         0.0          0.7         0.6       0.0     0.0        1.4        -1.3         -0.7             -12.9
  Jan.  4  *    1.4         0.0          0.7         0.6       0.0    14.2      -12.8        -1.6         -0.8             -15.6
  Jan.  3  *    1.8         0.0          0.9         0.8       0.0     0.0        1.8         1.0          0.5               9.7
  Jan.  2  *    1.4         0.0          0.7         0.6       0.0     0.0        1.4         0.6          0.3               6.2
  Jan.  1  *    1.8         0.0          0.9         0.8       0.0    -0.0        1.8         0.4          0.2               3.5

 Irrigated Ag acreage =       0.0
                 Riparian acreage =   3778.3
                           Open Water acreage =   7972.3 (daily variable)
                                          Urban acreage =      0.0
                                               Total (ag. + rip. + open water + urb.) =    11750.6 acres
 Fallow acreage =      0.0
 Idle acreage =        0.0
