             ET TOOLBOX REACH SUMMARY

      Summary for: URGWOM Reach 8 (San Marcial to Elephant Butte)     

      Vegetation classification: MRGCD Ag. & IkonUSu Rip. (MRIU) (Except open water)

      ET TOOLBOX classes (ag. + rip. + open water + urb.):    10821.6 acres
  Apr.  8  *   62.2         0.0         40.3        21.9       0.0     0.0       62.2        65.7         52.2            3948.2
  Apr.  7  *   60.5         0.0         38.7        21.9       0.0     0.0       60.5        62.9         52.8            3825.0
  Apr.  6  *   73.7         0.0         41.9        31.8       0.0     0.0       73.7        60.5         50.0            3705.2
  Apr.  5  *   73.6         0.0         41.9        31.7       0.0     0.0       73.6        52.2         49.1            3559.3
  Apr.  4  *   58.5         0.0         36.9        21.6       0.0     0.0       58.5        43.9         47.2            3413.5
  Apr.  3  *   48.3         0.0         27.3        21.0       0.0     0.0       48.3        38.6         44.5            3297.6
  Apr.  2  *   48.2         0.0         27.3        20.9       0.0     0.0       48.2        42.7         43.0            3202.1
  Apr.  1  *   32.2         0.0          3.1        29.0       0.0    -0.0       32.2        39.5         41.4            3106.6
  Mar. 31  *   32.2         0.0          3.1        29.1       0.0    -0.0       32.2        46.0         40.4            3042.9
  Mar. 30  *   32.2         0.0          3.1        29.1       0.0    -0.0       32.2        50.5         39.4            2979.2
  Mar. 29  *   68.8         0.0         37.3        31.6       0.0     0.0       68.8        50.5         38.5            2915.4
  Mar. 28  *   32.3         0.0          3.1        29.2       0.0    -0.0       32.3        43.2         32.6            2779.1
  Mar. 27  *   64.3         0.0         32.7        31.5       0.0     0.0       64.3        43.2         32.4            2715.1
  Mar. 26  *   54.6         0.0         32.7        21.9       0.0     0.0       54.6        34.8         28.1            2587.8
  Mar. 25  *   32.4         0.0          3.1        29.2       0.0    -0.0       32.4        28.4         24.7            2479.6
  Mar. 24  *   32.3         0.0          3.1        29.2       0.0    -0.0       32.3        26.5         23.6            2415.6
  Mar. 23  *   32.2         0.0          3.1        29.1       0.0    -0.0       32.2        22.0         22.4            2351.6
  Mar. 22  *   22.6         0.0          3.1        19.5       0.0    -0.0       22.6        21.7         21.2            2287.8
  Mar. 21  *   22.6         0.0          3.1        19.4       0.0    -0.0       22.6        21.4         21.0            2243.0
  Mar. 20  *   22.5         0.0          3.1        19.4       0.0    -0.0       22.5        21.1         20.8            2198.4
  Mar. 19  *   17.7         0.0          3.1        14.6       0.0     7.9        9.8        20.7         19.1            2153.7
  Mar. 18  *   31.0         0.0         15.1        15.8       0.0     0.0       31.0        22.8         19.5            2134.3
  Mar. 17  *   21.0         0.0          1.7        19.4       0.0     0.0       21.0        20.7         17.9            2073.0
  Mar. 16  *   21.0         0.0          1.7        19.3       0.0     0.0       21.0        20.6         17.2            2031.4
  Mar. 15  *   20.5         0.0          1.4        19.1       0.0     0.0       20.5        20.5         18.4            1989.8
  Mar. 14  *   20.5         0.0          1.4        19.1       0.0     0.0       20.5        17.5         18.2            1949.1
  Mar. 13  *   20.5         0.0          1.4        19.1       0.0     0.0       20.5        16.2         18.0            1908.5
  Mar. 12  *   20.5         0.0          1.4        19.0       0.0     0.0       20.5        15.1         17.9            1868.0
  Mar. 11  *   20.4         0.0          1.4        19.0       0.0     0.0       20.4        13.9         17.3            1827.5
  Mar. 10  *   22.4         0.0          7.1        15.3       0.0    16.9        5.5        16.3         17.1            1787.1
  Mar.  9  *   14.3         0.0          0.1        14.2       0.0     0.0       14.3        18.9         18.4            1776.2
  Mar.  8  *   20.5         0.0          5.4        15.0       0.0     5.5       15.0        19.9         18.4            1747.9
  Mar.  7  *   14.2         0.0          0.1        14.2       0.0     0.0       14.2        20.6         18.8            1718.2
  Mar.  6  *   32.2         0.0         11.3        20.9       0.0     0.0       32.2        20.6         18.8            1690.0
  Mar.  5  *   18.9         0.0          0.1        18.9       0.0     0.0       18.9        17.9         17.4            1626.2
  Mar.  4  *   18.9         0.0          0.1        18.8       0.0     0.0       18.9        17.9         16.9            1588.7
  Mar.  3  *   18.9         0.0          0.1        18.8       0.0     0.0       18.9        17.0         16.4            1551.3
  Mar.  2  *   14.2         0.0          0.1        14.1       0.0     0.0       14.2        16.9         16.4            1513.9
  Mar.  1  *   18.8         0.0          0.1        18.8       0.0     0.0       18.8        16.9         16.9            1485.8
  Feb. 29  *   18.8         0.0          0.1        18.7       0.0     0.0       18.8        16.9         16.4            1448.6
  Feb. 28  *   14.1         0.0          0.1        14.1       0.0    -0.0       14.1        15.9         15.9            1411.3
  Feb. 27  *   18.8         0.0          0.1        18.7       0.0     0.0       18.8        15.9         15.9            1383.4
  Feb. 26  *   14.1         0.0          0.1        14.0       0.0    -0.0       14.1        15.9         13.3            1346.2
  Feb. 25  *   18.7         0.0          0.1        18.6       0.0     0.0       18.7        16.8         13.3            1318.4
  Feb. 24  *   14.0         0.0          0.1        14.0       0.0    -0.0       14.0        15.8         12.8            1281.3
  Feb. 23  *   14.0         0.0          0.1        13.9       0.0     0.0       14.0        15.8         12.7            1253.5
  Feb. 22  *   18.6         0.0          0.1        18.5       0.0     0.0       18.6        15.8         12.7            1225.8
  Feb. 21  *   18.6         0.0          0.1        18.5       0.0     0.0       18.6        10.7         11.0            1188.9
  Feb. 20  *   13.9         0.0          0.1        13.9       0.0    -0.0       13.9         9.7         10.6            1152.2
  Feb. 19  *   13.9         0.0          0.1        13.9       0.0    -0.0       13.9         9.7         10.5            1124.6
  Feb. 18  *   13.9         0.0          0.1        13.8       0.0     0.0       13.9         9.7         10.1            1097.0
  Feb. 17  *    4.7         0.0          0.1         4.7       0.0    11.7       -6.9         9.6         10.1            1069.5
  Feb. 16  *   13.8         0.0          0.1        13.8       0.0     0.0       13.8        11.4         12.2            1083.2
  Feb. 15  *   13.8         0.0          0.1        13.8       0.0    -0.0       13.8        11.4         12.2            1055.8
  Feb. 14  *   13.8         0.0          0.1        13.7       0.0     0.1       13.7        11.4         11.2            1028.4
  Feb. 13  *   13.8         0.0          0.1        13.7       0.0     0.0       13.8        10.6         11.2            1001.3
  Feb. 12  *   13.8         0.0          0.1        13.7       0.0    11.9        1.9        10.6         11.2             974.0
  Feb. 11  *   13.7         0.0          0.1        13.7       0.0     0.0       13.7        13.0         12.4             970.3
  Feb. 10  *   13.7         0.0          0.1        13.6       0.0    -0.0       13.7        12.9         12.3             943.1
  Feb.  9  *   16.1         0.0          1.4        14.7       0.0     6.1       10.1        11.1         12.3             916.0
  Feb.  8  *   13.7         0.0          0.1        13.6       0.0     0.0       13.7        11.8         12.7             896.1
  Feb.  7  *   13.6         0.0          0.1        13.6       0.0    -0.0       13.6        11.8         12.6             869.0
  Feb.  6  *   13.6         0.0          0.1        13.5       0.0    -0.0       13.6        11.8         12.6             842.0
  Feb.  5  *    4.6         0.0          0.1         4.6       0.0     0.0        4.6        11.7         12.6             815.1
  Feb.  4  *   13.6         0.0          0.1        13.5       0.0     0.0       13.6        13.5         13.5             805.9
  Feb.  3  *   13.5         0.0          0.1        13.5       0.0     0.0       13.5        13.5         13.4             779.1
  Feb.  2  *   13.5         0.0          0.1        13.4       0.0     0.0       13.5        13.5         13.0             752.3
  Feb.  1  *   13.5         0.0          0.1        13.4       0.0    -0.0       13.5        13.4         13.0             725.5
  Jan. 31  *   13.5         0.0          0.1        13.4       0.0    -0.0       13.5        13.4         13.0             698.8
  Jan. 30  *   13.4         0.0          0.1        13.4       0.0    -0.0       13.4        13.4         12.9             672.1
  Jan. 29  *   13.4         0.0          0.1        13.4       0.0     0.0       13.4        13.4         12.9             645.5
  Jan. 28  *   13.4         0.0          0.1        13.3       0.0     0.0       13.4        12.5         12.8             618.9
  Jan. 27  *   13.4         0.0          0.1        13.3       0.0    -0.0       13.4        12.5         12.8             592.4
  Jan. 26  *   13.4         0.0          0.1        13.3       0.0    -0.0       13.4        12.5         11.9             565.9
  Jan. 25  *   13.3         0.0          0.1        13.3       0.0     0.0       13.3        12.5         11.3             539.5
  Jan. 24  *   15.1         0.0          1.1        14.1       0.0     5.9        9.2        12.4         11.2             513.1
  Jan. 23  *   13.3         0.0          0.1        13.2       0.0     0.0       13.3        13.1         11.6             494.9
  Jan. 22  *   13.3         0.0          0.1        13.2       0.0     0.0       13.3        13.1         11.6             468.6
  Jan. 21  *   13.2         0.0          0.1        13.2       0.0     0.0       13.2        11.3         10.7             442.3
  Jan. 20  *   13.2         0.0          0.1        13.2       0.0     0.0       13.2        10.0         10.7             416.1
  Jan. 19  *   12.6         0.0          0.1        12.5       0.0     0.0       12.6        10.0         10.7             389.9
  Jan. 18  *   13.2         0.0          0.1        13.1       0.0     0.0       13.2        10.1          9.8             365.0
  Jan. 17  *    4.5         0.0          0.1         4.4       0.0     0.0        4.5        10.1          9.8             338.9
  Jan. 16  *    6.7         0.0          1.3         5.4       0.0    -0.0        6.7        10.1         10.7             330.0
  Jan. 15  *   13.1         0.0          0.1        13.1       0.0    -0.0       13.1        11.3         11.3             316.7
  Jan. 14  *   13.1         0.0          0.1        13.0       0.0     0.0       13.1        11.3         11.3             290.8
  Jan. 13  *   13.1         0.0          0.1        13.0       0.0     0.0       13.1         9.6         10.4             264.8
  Jan. 12  *    4.4         0.0          0.1         4.4       0.0     0.0        4.4         9.6         10.4             239.0
  Jan. 11  *   13.0         0.0          0.1        12.9       0.0     0.0       13.0        11.2         11.2             230.2
  Jan. 10  *   13.0         0.0          0.1        12.9       0.0     0.0       13.0        11.2         10.3             204.4
  Jan.  9  *    4.4         0.0          0.1         4.3       0.0     0.0        4.4        11.2          9.0             178.7
  Jan.  8  *   12.9         0.0          0.1        12.9       0.0     0.0       12.9        11.2          8.6             170.0
  Jan.  7  *   12.9         0.0          0.1        12.8       0.0     0.0       12.9        11.2          7.3             144.4
  Jan.  6  *   12.9         0.0          0.1        12.8       0.0     0.0       12.9        11.1          6.0             118.8
  Jan.  5  *   12.9         0.0          0.1        12.8       0.0     0.0       12.9         9.4          4.7              93.3
  Jan.  4  *    4.4         0.0          0.1         4.3       0.0     0.0        4.4         6.9          3.4              67.9
  Jan.  3  *   12.8         0.0          0.1        12.7       0.0     0.0       12.8         6.0          3.0              59.2
  Jan.  2  *   12.8         0.0          0.1        12.7       0.0    -0.0       12.8         3.4          1.7              33.9
  Jan.  1  *    4.3         0.0          0.1         4.3       0.0     0.0        4.3         0.9          0.4               8.6

 Irrigated Ag acreage =       0.0
                 Riparian acreage =   3778.3
                           Open Water acreage =   7043.3 (daily variable)
                                          Urban acreage =      0.0
                                               Total (ag. + rip. + open water + urb.) =    10821.6 acres
 Fallow acreage =      0.0
 Idle acreage =        0.0
