             ET TOOLBOX REACH SUMMARY

"      Summary for: URGWOM Reach 5 (Isleta to Bosque, NM gage)         "

      Vegetation classification: IKONOS 2000 + USU 2001          (Except open water)

      ET TOOLBOX classes (ag. + rip. + open water + urb.):    37324.5 acres

          (Daily URGWOM Water Use = Daily Consumptive Use Total - Rain)

"      Note:  Final values are subject to change with updated weather data, which could occur multiple times during periods of local "
             weather station data feed instability.

             --------------- Daily Consumptive Use ---------------    Daily    ----- Daily URGWOM Water Use ----    Total URGWOM Water    ----- Daily Flow Difference -----
    2011   F  Total   Agriculture    Riparian   Open Water   Urban    Rain      Total    5-Day Avg.  10-Day Avg.    Use To-Date Since      Total    5-Day Avg.  10-Day Avg.
" Month Day M   CFS         CFS          CFS         CFS       CFS      CFS       CFS         CFS          CFS       Jan.  1, 2011 AC-FT     CFS         CFS          CFS"
 ----- --- - ------   -----------    --------   ----------   ------   -----    -------   ----------  -----------    -------------------   -------   ----------  -----------
  July 15     313.2       209.3         82.7        14.1       7.1     0.0      313.2       232.9        240.5           56682.1           None        None         None
  July 14     285.6       192.8         73.7        12.7       6.4     2.1      283.5       219.8        237.0           56061.9           None        None         None
  July 13     271.9       182.6         71.0        12.5       5.9    14.7      257.2       192.9        234.1           55500.7           None        None         None
  July 12     231.7       156.3         59.9        10.4       5.2    20.5      211.2       197.0        240.1           54991.4           None        None         None
  July 11     267.9       180.5         69.2        12.3       5.9   168.4       99.5       210.5        229.6           54573.2           None        None         None
  July 10     301.9       203.2         78.3        14.0       6.5    54.3      247.6       248.1        247.6           54376.2           None        None         None
  July  9     285.2       191.8         74.0        13.0       6.3   136.3      148.8       254.3        252.8           53886.0           None        None         None
  July  8     279.9       189.8         71.0        12.9       6.1     1.8      278.2       275.4        274.4           53591.3           None        None         None
  July  7     278.5       188.4         71.0        13.1       5.9     0.0      278.5       283.2        289.9           53040.6           None        None         None
  July  6     287.6       194.8         73.1        13.5       6.2     0.0      287.6       248.7        299.8           52489.2           None        None         None
  July  5     278.5       187.6         71.6        13.0       6.2     0.0      278.5       247.1        308.4           51919.8           None        None         None
  July  4     258.1       174.9         65.3        12.4       5.6     3.6      254.5       251.4        316.9           51368.4           None        None         None
  July  3     344.5       233.7         86.5        16.4       7.9    27.6      316.8       273.3        326.7           50864.5           None        None         None
  July  2     298.7       202.0         75.7        14.3       6.6   192.7      106.0       296.7        324.0           50237.2           None        None         None
  July  1     279.8       188.6         71.4        13.7       6.1     0.0      279.8       351.0        336.6           50027.4           None        None         None
  June 30     378.7       256.9         94.8        18.3       8.7    78.8      299.9       369.6        334.0           49473.5           None        None         None
  June 29     363.9       246.4         91.9        17.6       8.0     0.0      363.9       382.3        336.5           48879.7           None        None         None
  June 28     434.3       296.8        107.1        21.1       9.3     0.3      433.9       380.2        342.7           48159.2           None        None         None
  June 27     377.6       257.8         93.2        18.3       8.3     0.0      377.6       351.2        341.8           47299.9           None        None         None
  June 26     377.9       256.9         94.0        18.3       8.7     5.1      372.7       322.2        342.6           46552.3           None        None         None
  June 25     363.5       246.6         90.8        17.7       8.4     0.0      363.5       298.5        341.5           45814.3           None        None         None
  June 24     353.4       238.9         89.1        17.4       8.0     0.0      353.4       290.6        329.8           45094.6           None        None         None
  June 23     288.9       196.1         71.8        14.3       6.7     0.0      288.9       305.2        325.6           44394.9           None        None         None
  June 22     232.7       157.2         58.3        11.7       5.6     0.0      232.7       332.3        329.0           43822.9           None        None         None
  June 21     254.0       170.9         64.1        13.0       5.9     0.0      254.0       362.9        336.2           43362.1           None        None         None
  June 20     324.1       219.4         80.8        16.5       7.4     0.0      324.1       384.6        340.5           42859.3           None        None         None
  June 19     426.5       288.6        106.5        21.8       9.7     0.0      426.5       369.0        330.4           42217.6           None        None         None
  June 18     424.2       285.0        107.2        21.6      10.4     0.0      424.2       345.9        318.6           41373.1           None        None         None
  June 17     385.6       261.9         95.1        19.6       9.0     0.0      385.6       325.7        311.3           40533.3           None        None         None
  June 16     362.6       244.9         90.2        18.8       8.6     0.0      362.6       309.5        299.1           39769.8           None        None         None
  June 15     246.3       166.5         61.1        12.9       5.9     0.0      246.3       296.4        277.3           39051.9           None        None         None
  June 14     311.0       209.5         77.9        16.0       7.7     0.0      311.0       291.7        280.1           38564.3           None        None         None
  June 13     322.9       217.2         81.0        17.2       7.5     0.0      322.9       291.4        278.4           37948.4           None        None         None
  June 12     304.8       206.0         75.4        16.3       7.1     0.0      304.8       296.9        273.4           37309.1           None        None         None
  June 11     296.8       200.3         73.7        15.8       7.0     0.0      296.8       288.8        282.1           36705.6           None        None         None
  June 10     223.1       150.4         55.6        11.8       5.4     0.0      223.1       258.2        289.6           36117.9           None        None         None
  June  9     309.1       210.6         74.6        16.4       7.5     0.0      309.1       268.5        294.5           35676.1           None        None         None
  June  8     350.7       238.3         85.3        18.7       8.4     0.0      350.7       265.4        301.1           35064.0           None        None         None
  June  7     264.1       178.9         64.4        14.7       6.0     0.0      264.1       249.9        307.4           34369.7           None        None         None
  June  6     275.4       187.2         66.4        15.0       6.7   131.4      144.0       275.4        314.6           33846.8           None        None         None
  June  5     291.4       197.1         70.9        16.1       7.2    16.7      274.7       320.9        337.9           33561.7           None        None         None
  June  4     293.3       198.5         71.2        15.9       7.7     0.0      293.3       320.6        343.0           33017.8           None        None         None
